sigma,node,theta,z_real,z_imag,base_depth,primal_depth,dual_depth,primal_rouche_ratio,dual_weighted_rouche_ratio,computed_primal_dual_rouche_ratio,deep_primal_residual_to_forcing,dual_residual_to_rhs,one_sided_resolvent_coefficient,primal_dual_resolvent_coefficient,one_sided_resolvent_budget,primal_dual_resolvent_budget,budget_gain_factor,primal_correction_reconstruction_defect,corrected_feshbach_smallest_singular,corrected_determinant_phase
0.0002,8,1.5707963267948966,0.3830253165723413,-0.42587153658618765,58,74,74,2.3516438283133326e-12,9.832783110095184e-14,2.3785929712139462e-12,4.296705878459958e-14,5.939327848287884e-15,3.389843802115679e-12,2.0940538034778408e-26,294998843124.72614,4.7754264877855775e+25,161879498821170.53,6.044588911110067e-16,0.00790455847187881,0.5184213987246284
0.0002,9,1.7671458676442586,0.37221413963615296,-0.4269363445745754,58,74,58,4.986688789399759e-12,4.2006663183022193e-13,5.112376349511953e-12,8.287173159085158e-14,1.0597593845056713e-14,5.5816132229901845e-12,5.333650548704946e-26,179159673027.16342,1.8748884855939723e+25,104649023628755.44,9.99177769007515e-16,0.0091875298762104,1.0506426455842652
0.0002,9,1.7671458676442586,0.37221413963615296,-0.4269363445745754,58,74,66,4.986688789399759e-12,4.20066631830221e-13,5.112376349511953e-12,8.287173159085158e-14,1.0711739478868202e-14,5.5816132229901845e-12,5.347852492419116e-26,179159673027.16342,1.8699094662996865e+25,104371114029448.97,9.99177769007515e-16,0.0091875298762104,1.0506426455842652
0.0002,9,1.7671458676442586,0.37221413963615296,-0.4269363445745754,58,74,74,4.986688789399759e-12,4.2006663183022123e-13,5.112376349511952e-12,8.287173159085158e-14,1.0707057795938457e-14,5.5816132229901845e-12,5.407397174393533e-26,179159673027.16342,1.8493185681464995e+25,103221809735392.5,9.99177769007515e-16,0.0091875298762104,1.0506426455842652
0.0002,10,1.9634954084936207,0.3618184301666445,-0.43008984856589627,58,74,58,9.112609460782329e-12,3.5151548006643497e-13,9.124315245935798e-12,6.254985740305428e-14,8.754605492436236e-15,7.789069561743075e-12,7.026905229701934e-26,128385039068.40224,1.4231015892515365e+25,110846372722083.5,8.450393315930011e-16,0.004266852233607504,2.5167739939326923
0.0002,10,1.9634954084936207,0.3618184301666445,-0.43008984856589627,58,74,66,9.112609460782329e-12,3.5151548006643467e-13,9.124315245935795e-12,6.254985740305428e-14,8.836838812716695e-15,7.789069561743075e-12,6.93219836354752e-26,128385039068.40224,1.4425438332078115e+25,112360742628215.34,8.450393315930011e-16,0.004266852233607504,2.5167739939326923
0.0002,10,1.9634954084936207,0.3618184301666445,-0.43008984856589627,58,74,74,9.112609460782329e-12,3.5151548006643477e-13,9.124315245935795e-12,6.254985740305428e-14,8.828347751732797e-15,7.789069561743075e-12,7.015197372606643e-26,128385039068.40224,1.4254766428892432e+25,111031367302054.86,8.450393315930011e-16,0.004266852233607504,2.5167739939326923
0.0002,11,2.1598449493429825,0.352237689448748,-0.4352108611702691,58,74,58,7.563137326627848e-12,1.6581021570719608e-13,7.623698097300075e-12,3.799705619587171e-14,5.939472091727892e-15,4.347612857766684e-12,3.2600054492438675e-26,230011280375.62314,3.0674795351164778e+25,133362134679094.33,7.04077845653629e-16,0.004338341128571486,-2.773786471423681
0.0002,11,2.1598449493429825,0.352237689448748,-0.4352108611702691,58,74,66,7.563137326627848e-12,1.658102157071962e-13,7.623698097300075e-12,3.799705619587171e-14,6.031726225347697e-15,4.347612857766684e-12,3.291799661013046e-26,230011280375.62314,3.037851944138751e+25,132074041724290.4,7.04077845653629e-16,0.004338341128571486,-2.773786471423681
0.0002,11,2.1598449493429825,0.352237689448748,-0.4352108611702691,58,74,74,7.563137326627848e-12,1.6581021570719623e-13,7.623698097300075e-12,3.799705619587171e-14,6.0484138869783465e-15,4.347612857766684e-12,3.2904610551649925e-26,230011280375.62314,3.0390877850466873e+25,132127771302505.8,7.04077845653629e-16,0.004338341128571486,-2.773786471423681
0.0002,12,2.356194490192345,0.343840099975311,-0.44210258474520486,58,74,58,3.768672394776415e-12,8.558927940199466e-14,3.775096338823941e-12,2.8161295642049732e-14,4.895361041003775e-15,2.0493700593710987e-12,1.523090271661505e-26,487954820762.38916,6.565599023263062e+25,134553420601621.58,5.26598272741387e-16,0.0063213925269786815,-2.532975169450095
0.0002,12,2.356194490192345,0.343840099975311,-0.44210258474520486,58,74,66,3.768672394776415e-12,8.558927940199467e-14,3.775096338823941e-12,2.8161295642049732e-14,4.9579161656653945e-15,2.0493700593710987e-12,1.5144788730159692e-26,487954820762.38916,6.602931330463535e+25,135318497727863.4,5.26598272741387e-16,0.0063213925269786815,-2.532975169450095
0.0002,12,2.356194490192345,0.343840099975311,-0.44210258474520486,58,74,74,3.768672394776415e-12,8.558927940199465e-14,3.7750963388239396e-12,2.8161295642049732e-14,4.9214249029994e-15,2.0493700593710987e-12,1.519489357679527e-26,487954820762.38916,6.581158301255659e+25,134872287786257.39,5.26598272741387e-16,0.0063213925269786815,-2.532975169450095
0.0002,13,2.552544031041707,0.3369483764003753,-0.45050017421864186,58,74,58,1.7590414877434217e-12,3.9831178193953074e-14,1.7541487517144195e-12,2.3328643632635975e-14,4.388458832490281e-15,1.176194438453574e-12,8.478295459389167e-27,850199565059.168,1.1794823674030021e+26,138730060079590.66,4.1999738934172604e-16,0.0086597912610828,-2.4964054072969035
0.0002,13,2.552544031041707,0.3369483764003753,-0.45050017421864186,58,74,66,1.7590414877434217e-12,3.983117819395307e-14,1.7541487517144193e-12,2.3328643632635975e-14,4.382338103864286e-15,1.176194438453574e-12,8.412844314156465e-27,850199565059.168,1.1886586303701419e+26,139809367026366.28,4.1999738934172604e-16,0.0086597912610828,-2.4964054072969035
0.0002,13,2.552544031041707,0.3369483764003753,-0.45050017421864186,58,74,74,1.7590414877434217e-12,3.983117819395304e-14,1.7541487517144193e-12,2.3328643632635975e-14,4.396961809638469e-15,1.176194438453574e-12,8.249794955535557e-27,850199565059.168,1.2121513387763081e+26,142572566323525.56,4.1999738934172604e-16,0.0086597912610828,-2.4964054072969035
0.0002,14,2.748893571891069,0.3318273637960024,-0.4600809149365383,58,74,58,7.423392001444534e-13,4.421014061459697e-14,7.524696793768596e-13,1.9973274366131942e-14,3.9361068525950816e-15,7.130375343280134e-13,4.765798380847035e-27,1402450715223.1274,2.0982843168902908e+26,149615547563570.34,5.583749468048057e-16,0.011268078629586875,-2.4987785862320404
0.0002,14,2.748893571891069,0.3318273637960024,-0.4600809149365383,58,74,66,7.423392001444534e-13,4.421014061459703e-14,7.524696793768594e-13,1.9973274366131942e-14,3.940129385936631e-15,7.130375343280134e-13,4.73063794220959e-27,1402450715223.1274,2.113879802714656e+26,150727564239456.47,5.583749468048057e-16,0.011268078629586875,-2.4987785862320404
0.0002,14,2.748893571891069,0.3318273637960024,-0.4600809149365383,58,74,74,7.423392001444534e-13,4.4210140614596995e-14,7.524696793768597e-13,1.9973274366131942e-14,3.876463929222762e-15,7.130375343280134e-13,4.685297587686741e-27,1402450715223.1274,2.1343361468166096e+26,152186178355439.78,5.583749468048057e-16,0.011268078629586875,-2.4987785862320404
0.0002,15,2.945243112740431,0.32867385980468156,-0.4704766244060468,58,74,58,2.7474588760231373e-13,3.521465684448876e-14,2.912310440365696e-13,1.7272744274660683e-14,3.480708902063079e-15,4.561643335186676e-13,2.7863689345653117e-27,2192192432683.478,3.5889001904757245e+26,163712826345382.78,3.336250124199323e-16,0.014143268926093307,-2.4975509112500984
0.0002,15,2.945243112740431,0.32867385980468156,-0.4704766244060468,58,74,66,2.7474588760231373e-13,3.521465684448878e-14,2.912310440365698e-13,1.7272744274660683e-14,3.4398339779381402e-15,4.561643335186676e-13,2.7702542788882834e-27,2192192432683.478,3.6097769349931796e+26,164665148970267.47,3.336250124199323e-16,0.014143268926093307,-2.4975509112500984
0.0002,15,2.945243112740431,0.32867385980468156,-0.4704766244060468,58,74,74,2.7474588760231373e-13,3.521465684448878e-14,2.912310440365696e-13,1.7272744274660683e-14,3.4934350686470845e-15,4.561643335186676e-13,2.8205923688575946e-27,2192192432683.478,3.545354554031967e+26,161726429722780.94,3.336250124199323e-16,0.014143268926093307,-2.4975509112500984
0.0002,16,3.141592653589793,0.3276090518162938,-0.48128780134223514,58,74,58,9.638477732067167e-14,2.1750346334367836e-14,9.488213820176454e-14,1.5097627109363597e-14,3.0140887972925582e-15,3.13940950738999e-13,1.7121498581781793e-27,3185312389626.0137,5.8406102434512335e+26,183360673272519.34,2.9474536451459175e-16,0.01724106066976827,-2.4795401574049944
0.0002,16,3.141592653589793,0.3276090518162938,-0.48128780134223514,58,74,66,9.638477732067167e-14,2.1750346334367832e-14,9.488213820176457e-14,1.5097627109363597e-14,3.0265946549635602e-15,3.13940950738999e-13,1.7016396139660824e-27,3185312389626.0137,5.876685003055161e+26,184493207705293.25,2.9474536451459175e-16,0.01724106066976827,-2.4795401574049944
0.0002,16,3.141592653589793,0.3276090518162938,-0.48128780134223514,58,74,74,9.638477732067167e-14,2.1750346334367836e-14,9.488213820176456e-14,1.5097627109363597e-14,3.0304182962348055e-15,3.13940950738999e-13,1.7075977666028377e-27,3185312389626.0137,5.856180065105991e+26,183849473733832.53,2.9474536451459175e-16,0.01724106066976827,-2.4795401574049944
0.0002,17,3.3379421944391554,0.32867385980468156,-0.49209897827842347,58,74,58,3.129809216358112e-14,1.6269826379893724e-14,3.805441684883093e-14,1.3231366638238026e-14,2.741730991334587e-15,2.216185469808045e-13,1.1132351599940288e-27,4512257722213.943,8.982828030739936e+26,199076129595108.84,4.603100445699286e-16,0.02046190533894116,-2.440003158968665
0.0002,17,3.3379421944391554,0.32867385980468156,-0.49209897827842347,58,74,66,3.129809216358112e-14,1.6269826379893718e-14,3.805441684883093e-14,1.3231366638238026e-14,2.748246360029608e-15,2.216185469808045e-13,1.103153589454376e-27,4512257722213.943,9.064920873752184e+26,200895459253698.66,4.603100445699286e-16,0.02046190533894116,-2.440003158968665
0.0002,17,3.3379421944391554,0.32867385980468156,-0.49209897827842347,58,74,74,3.129809216358112e-14,1.6269826379893724e-14,3.805441684883094e-14,1.3231366638238026e-14,2.7261672860152872e-15,2.216185469808045e-13,1.1191912138566393e-27,4512257722213.943,8.93502368155702e+26,198016696554580.72,4.603100445699286e-16,0.02046190533894116,-2.440003158968665
0.0002,18,3.5342917352885173,0.3318273637960024,-0.5024946877479319,58,74,58,1.3170744790151173e-14,1.5436616863652743e-14,2.172265314963003e-14,1.159993986561225e-14,2.366839311403753e-15,1.7217657689643257e-13,7.139750505936396e-28,5807990947581.131,1.4006091657804025e+27,241152091733840.9,2.4416167709967503e-16,0.023664783777275097,-2.3770847195177023
0.0002,18,3.5342917352885173,0.3318273637960024,-0.5024946877479319,58,74,66,1.3170744790151173e-14,1.5436616863652743e-14,2.172265314963003e-14,1.159993986561225e-14,2.369528692007451e-15,1.7217657689643257e-13,7.22439801412791e-28,5807990947581.131,1.3841983761752816e+27,238326538155463.6,2.4416167709967503e-16,0.023664783777275097,-2.3770847195177023
0.0002,18,3.5342917352885173,0.3318273637960024,-0.5024946877479319,58,74,74,1.3170744790151173e-14,1.543661686365274e-14,2.1722653149630023e-14,1.159993986561225e-14,2.373265861468779e-15,1.7217657689643257e-13,7.197155181195974e-28,5807990947581.131,1.389437874860168e+27,239228657103680.72,2.4416167709967503e-16,0.023664783777275097,-2.3770847195177023
0.0002,19,3.730641276137879,0.3369483764003752,-0.5120754284658284,58,74,58,6.8538275190067705e-15,1.1398067050620376e-14,1.2186320517951099e-14,1.0216962539959565e-14,2.145680940312618e-15,1.4048245864548547e-13,4.802000369498642e-28,7118326441905.059,2.082465479077824e+27,292549870545203.5,4.3214074989224384e-16,0.02669698836335003,-2.2905700357633223
0.0002,19,3.730641276137879,0.3369483764003752,-0.5120754284658284,58,74,66,6.8538275190067705e-15,1.1398067050620376e-14,1.2186320517951096e-14,1.0216962539959565e-14,2.1261754863156293e-15,1.4048245864548547e-13,4.869052079808228e-28,7118326441905.059,2.053787849480907e+27,288521166631304.06,4.3214074989224384e-16,0.02669698836335003,-2.2905700357633223
0.0002,19,3.730641276137879,0.3369483764003752,-0.5120754284658284,58,74,74,6.8538275190067705e-15,1.1398067050620373e-14,1.2186320517951096e-14,1.0216962539959565e-14,2.140359368842392e-15,1.4048245864548547e-13,4.868618479910562e-28,7118326441905.059,2.0539707601371924e+27,288546862370011.44,4.3214074989224384e-16,0.02669698836335003,-2.2905700357633223
0.0002,20,3.9269908169872414,0.343840099975311,-0.5204730179392654,58,74,58,5.1851389167733095e-15,1.102640774053657e-14,8.785815008852724e-15,9.086473346852849e-15,2.0228705621812047e-15,1.178696521744792e-13,3.750958897542576e-28,8483948001473.037,2.665984958286631e+27,314238719735640.25,1.8164343047945265e-16,0.029424352781286328,-2.181540902472225
0.0002,20,3.9269908169872414,0.343840099975311,-0.5204730179392654,58,74,66,5.1851389167733095e-15,1.1026407740536569e-14,8.785815008852724e-15,9.086473346852849e-15,2.0324417780920595e-15,1.178696521744792e-13,3.7760293563174324e-28,8483948001473.037,2.6482844957943863e+27,312152372378351.94,1.8164343047945265e-16,0.029424352781286328,-2.181540902472225
0.0002,20,3.9269908169872414,0.343840099975311,-0.5204730179392654,58,74,74,5.1851389167733095e-15,1.1026407740536575e-14,8.785815008852725e-15,9.086473346852849e-15,2.0262703360487354e-15,1.178696521744792e-13,3.765375246406596e-28,8483948001473.037,2.6557778031666815e+27,313035605911960.9,1.8164343047945265e-16,0.029424352781286328,-2.181540902472225
0.0002,21,4.123340357836604,0.352237689448748,-0.5273647415142012,58,74,58,1.7498014522874435e-15,6.7880107930803436e-15,7.278800040310489e-15,8.113891659528216e-15,1.8755843672472754e-15,1.004816899304773e-13,2.8586864170452774e-28,9952061919857.164,3.4981101600978925e+27,351496020449609.4,7.441393626602946e-17,0.031748009612975435,-2.0519933010055635
0.0002,21,4.123340357836604,0.352237689448748,-0.5273647415142012,58,74,66,1.7498014522874435e-15,6.788010793080348e-15,7.278800040310494e-15,8.113891659528216e-15,1.8366139412178168e-15,1.004816899304773e-13,2.8339326599040155e-28,9952061919857.164,3.528665356620938e+27,354566258232402.8,7.441393626602946e-17,0.031748009612975435,-2.0519933010055635
0.0002,21,4.123340357836604,0.352237689448748,-0.5273647415142012,58,74,74,1.7498014522874435e-15,6.788010793080344e-15,7.27880004031049e-15,8.113891659528216e-15,1.8479954929638763e-15,1.004816899304773e-13,2.826347778169522e-28,9952061919857.164,3.5381350013749564e+27,355517784140327.9,7.441393626602946e-17,0.031748009612975435,-2.0519933010055635
0.0002,22,4.319689898685965,0.36181843016664444,-0.532485754118574,58,74,58,3.1701329308830122e-15,5.183310775245569e-15,4.542351819252356e-15,7.380912261977366e-15,1.672768255404285e-15,9.111913093996862e-14,2.2320559995296898e-28,10974643740388.83,4.4801743334876123e+27,408229591726945.7,1.1861834227149315e-16,0.03360512730698633,-1.9044223883082219
0.0002,22,4.319689898685965,0.36181843016664444,-0.532485754118574,58,74,66,3.1701329308830122e-15,5.18331077524557e-15,4.5423518192523545e-15,7.380912261977366e-15,1.6762361503697745e-15,9.111913093996862e-14,2.2341037688511916e-28,10974643740388.83,4.47606782613419e+27,407855410345703.25,1.1861834227149315e-16,0.03360512730698633,-1.9044223883082219
0.0002,22,4.319689898685965,0.36181843016664444,-0.532485754118574,58,74,74,3.1701329308830122e-15,5.183310775245569e-15,4.542351819252356e-15,7.380912261977366e-15,1.670397051799898e-15,9.111913093996862e-14,2.229236492589934e-28,10974643740388.83,4.485840794927021e+27,408745914768809.5,1.1861834227149315e-16,0.03360512730698633,-1.9044223883082219
0.0002,23,4.516039439535327,0.37221413963615296,-0.5356392581098949,58,74,58,2.1483949627901076e-15,7.109075109174403e-15,5.987546201192368e-15,6.864152242437684e-15,1.5418620775918577e-15,8.225785043234784e-14,1.8182931521963962e-28,12156894384475.047,5.499663235227224e+27,452390475831604.25,1.302754902430542e-16,0.03496063778993243,-1.7415196472798733
0.0002,23,4.516039439535327,0.37221413963615296,-0.5356392581098949,58,74,66,2.1483949627901076e-15,7.109075109174403e-15,5.987546201192368e-15,6.864152242437684e-15,1.55137293339602e-15,8.225785043234784e-14,1.831335316411224e-28,12156894384475.047,5.460496453263643e+27,449168700538927.56,1.302754902430542e-16,0.03496063778993243,-1.7415196472798733
0.0002,23,4.516039439535327,0.37221413963615296,-0.5356392581098949,58,74,74,2.1483949627901076e-15,7.109075109174403e-15,5.987546201192368e-15,6.864152242437684e-15,1.5520795152330743e-15,8.225785043234784e-14,1.8230357395608742e-28,12156894384475.047,5.485355982329069e+27,451213591962610.0,1.302754902430542e-16,0.03496063778993243,-1.7415196472798733
0.0002,24,4.71238898038469,0.3830253165723413,-0.5367040660982827,58,74,58,1.7225809266087105e-15,5.850180635278504e-15,7.034032772507311e-15,6.480293682321236e-15,1.5219895825800487e-15,7.759676918777326e-14,1.7048564936268987e-28,12887134483397.615,5.865596334578288e+27,455151324922921.0,1.1633176392471153e-16,0.03579802645388108,-1.5660166780771345
0.0002,24,4.71238898038469,0.3830253165723413,-0.5367040660982827,58,74,66,1.7225809266087105e-15,5.850180635278504e-15,7.034032772507309e-15,6.480293682321236e-15,1.5173393618357482e-15,7.759676918777326e-14,1.7057344439724948e-28,12887134483397.615,5.862577281790049e+27,454917056180546.4,1.1633176392471153e-16,0.03579802645388108,-1.5660166780771345
0.0002,24,4.71238898038469,0.3830253165723413,-0.5367040660982827,58,74,74,1.7225809266087105e-15,5.850180635278505e-15,7.034032772507311e-15,6.480293682321236e-15,1.5216101986838318e-15,7.759676918777326e-14,1.7009813303624655e-28,12887134483397.615,5.878959293379787e+27,456188247352706.6,1.1633176392471153e-16,0.03579802645388108,-1.5660166780771345
0.0002,25,4.908738521234052,0.3938364935085296,-0.5356392581098949,58,74,58,1.937282623140882e-15,5.895920006684723e-15,5.945985588055267e-15,6.205478429725962e-15,1.4230563893093769e-15,7.509801412737203e-14,1.4554272425779254e-28,13315931341458.922,6.8708346988802e+27,515986041283344.2,9.686408711207249e-17,0.03611325970676774,-1.3806298705919136
0.0002,25,4.908738521234052,0.3938364935085296,-0.5356392581098949,58,74,66,1.937282623140882e-15,5.895920006684722e-15,5.945985588055266e-15,6.205478429725962e-15,1.434152411148941e-15,7.509801412737203e-14,1.4479476956260872e-28,13315931341458.922,6.90632681705811e+27,518651428875679.2,9.686408711207249e-17,0.03611325970676774,-1.3806298705919136
0.0002,25,4.908738521234052,0.3938364935085296,-0.5356392581098949,58,74,74,1.937282623140882e-15,5.895920006684723e-15,5.945985588055266e-15,6.205478429725962e-15,1.4279758826319144e-15,7.509801412737203e-14,1.457278329910987e-28,13315931341458.922,6.86210711759555e+27,515330617260731.75,9.686408711207249e-17,0.03611325970676774,-1.3806298705919136
0.0002,26,5.105088062083414,0.40423220297803814,-0.532485754118574,58,74,58,1.1123297521355657e-15,3.664388983924967e-15,3.4820167300914033e-15,5.969343398849137e-15,1.3871022542386622e-15,7.342473466170441e-14,1.348419315817192e-28,13619388678861.121,7.41609073876222e+27,544524494720740.06,6.85382709781926e-17,0.035912221171934,-1.1880500021559521
0.0002,26,5.105088062083414,0.40423220297803814,-0.532485754118574,58,74,66,1.1123297521355657e-15,3.664388983924967e-15,3.482016730091403e-15,5.969343398849137e-15,1.3889754802927869e-15,7.342473466170441e-14,1.3429840040288086e-28,13619388678861.121,7.446105069011271e+27,546728288955325.44,6.85382709781926e-17,0.035912221171934,-1.1880500021559521
0.0002,26,5.105088062083414,0.40423220297803814,-0.532485754118574,58,74,74,1.1123297521355657e-15,3.664388983924968e-15,3.482016730091404e-15,5.969343398849137e-15,1.3981508716680924e-15,7.342473466170441e-14,1.3557493434483067e-28,13619388678861.121,7.375994720797927e+27,541580455240721.0,6.85382709781926e-17,0.035912221171934,-1.1880500021559521
0.0002,27,5.301437602932776,0.4138129436959346,-0.5273647415142012,58,74,58,4.119019518372411e-15,7.447425133550971e-15,5.057145701747823e-15,5.892107819021121e-15,1.4418167223029966e-15,7.384112251251992e-14,1.3415489069799531e-28,13542589359072.158,7.454070401735552e+27,550416925751505.75,1.071807370858055e-16,0.03521046139991554,-0.9909417069579605
0.0002,27,5.301437602932776,0.4138129436959346,-0.5273647415142012,58,74,66,4.119019518372411e-15,7.447425133550971e-15,5.057145701747822e-15,5.892107819021121e-15,1.4378545228718845e-15,7.384112251251992e-14,1.3389147758806988e-28,13542589359072.158,7.468735262423437e+27,551499795526188.94,1.071807370858055e-16,0.03521046139991554,-0.9909417069579605
0.0002,27,5.301437602932776,0.4138129436959346,-0.5273647415142012,58,74,74,4.119019518372411e-15,7.447425133550971e-15,5.057145701747822e-15,5.892107819021121e-15,1.4392875383254384e-15,7.384112251251992e-14,1.3407579217673219e-28,13542589359072.158,7.458467958793364e+27,550741646300967.44,1.071807370858055e-16,0.03521046139991554,-0.9909417069579605
0.0002,28,5.497787143782138,0.42221053316937157,-0.5204730179392654,58,74,58,1.3260752120985445e-15,4.072919082790697e-15,3.8614929369165224e-15,6.031994851027304e-15,1.4276374418124544e-15,8.118785420529344e-14,1.53259489055564e-28,12317113314405.084,6.524881468431932e+27,529741125365873.4,9.067851484123497e-17,0.03403397893379573,-0.7919391243681453
0.0002,28,5.497787143782138,0.42221053316937157,-0.5204730179392654,58,74,66,1.3260752120985445e-15,4.0729190827906965e-15,3.8614929369165224e-15,6.031994851027304e-15,1.4318297468408743e-15,8.118785420529344e-14,1.5390685521979798e-28,12317113314405.084,6.497436378463277e+27,527512917402847.06,9.067851484123497e-17,0.03403397893379573,-0.7919391243681453
0.0002,28,5.497787143782138,0.42221053316937157,-0.5204730179392654,58,74,74,1.3260752120985445e-15,4.072919082790697e-15,3.8614929369165224e-15,6.031994851027304e-15,1.4289011331006038e-15,8.118785420529344e-14,1.5347788256401572e-28,12317113314405.084,6.515596796710402e+27,528987322791801.9,9.067851484123497e-17,0.03403397893379573,-0.7919391243681453
0.0002,29,5.6941366846315,0.4291022567443073,-0.5120754284658284,58,74,58,2.8804569800615284e-15,3.479217673690479e-15,4.331213709256754e-15,6.061697093446226e-15,1.5430245619912375e-15,8.505505984323285e-14,1.5800591776288324e-28,11757090076041.598,6.328876881058838e+27,538303001858913.9,1.3694338597601652e-16,0.03242015338625071,-0.593637463189159
0.0002,29,5.6941366846315,0.4291022567443073,-0.5120754284658284,58,74,66,2.8804569800615284e-15,3.47921767369048e-15,4.331213709256754e-15,6.061697093446226e-15,1.5458664094062663e-15,8.505505984323285e-14,1.5689196916578823e-28,11757090076041.598,6.37381253685007e+27,542125006751332.06,1.3694338597601652e-16,0.03242015338625071,-0.593637463189159
0.0002,29,5.6941366846315,0.4291022567443073,-0.5120754284658284,58,74,74,2.8804569800615284e-15,3.4792176736904785e-15,4.331213709256754e-15,6.061697093446226e-15,1.547916642412307e-15,8.505505984323285e-14,1.5750443756879066e-28,11757090076041.598,6.349027465103908e+27,540016910990743.4,1.3694338597601652e-16,0.03242015338625071,-0.593637463189159
0.0002,30,5.890486225480862,0.43422326934868016,-0.502494687747932,58,74,58,3.483590414451152e-15,6.633823024867906e-15,7.317973546507995e-15,6.411927659276663e-15,1.5376685514089802e-15,9.553745982414566e-14,1.831707171616238e-28,10467098474678.742,5.459387916888624e+27,521576053774174.94,9.93638615057637e-17,0.030418326812756045,-0.3985889658113543
0.0002,30,5.890486225480862,0.43422326934868016,-0.502494687747932,58,74,66,3.483590414451152e-15,6.6338230248679065e-15,7.317973546507995e-15,6.411927659276663e-15,1.54508650000634e-15,9.553745982414566e-14,1.8484257905082194e-28,10467098474678.742,5.41000891209728e+27,516858509087765.6,9.93638615057637e-17,0.030418326812756045,-0.3985889658113543
0.0002,30,5.890486225480862,0.43422326934868016,-0.502494687747932,58,74,74,3.483590414451152e-15,6.6338230248679065e-15,7.317973546507995e-15,6.411927659276663e-15,1.5462523700481185e-15,9.553745982414566e-14,1.8427560208762857e-28,10467098474678.742,5.426654362656553e+27,518448773151827.0,9.93638615057637e-17,0.030418326812756045,-0.3985889658113543
0.0002,31,6.086835766330224,0.437376773340001,-0.49209897827842347,58,74,58,1.9979633026643556e-15,6.304692043548552e-15,6.3652832248027715e-15,6.739828678287847e-15,1.608565909658326e-15,1.0905866688494894e-13,2.1985125420052274e-28,9169376708546.645,4.548529885064517e+27,496056605551487.25,1.203303244568347e-16,0.028089751274306858,-0.20932198029798835
0.0002,31,6.086835766330224,0.437376773340001,-0.49209897827842347,58,74,66,1.9979633026643556e-15,6.30469204354855e-15,6.365283224802769e-15,6.739828678287847e-15,1.5892786999992315e-15,1.0905866688494894e-13,2.1885666068694117e-28,9169376708546.645,4.569200667054051e+27,498310933478735.25,1.203303244568347e-16,0.028089751274306858,-0.20932198029798835
0.0002,31,6.086835766330224,0.437376773340001,-0.49209897827842347,58,74,74,1.9979633026643556e-15,6.30469204354855e-15,6.3652832248027715e-15,6.739828678287847e-15,1.5881582212743364e-15,1.0905866688494894e-13,2.1926711476374296e-28,9169376708546.645,4.560647414353396e+27,497378127141671.7,1.203303244568347e-16,0.028089751274306858,-0.20932198029798835
0.0001,0,0.0,0.49863014616357515,-0.4422901763788192,62,78,62,2.894883341739014e-15,6.952456005175482e-15,5.832641564938446e-15,1.1487722841122358e-14,1.8545357601599853e-15,1.6737414620007928e-13,4.712318631986413e-28,5974638393701.473,2.1220975874003194e+27,355184271844377.6,9.37229268119548e-17,0.021982127540982076,0.21497689538351353
0.0001,0,0.0,0.49863014616357515,-0.4422901763788192,62,78,70,2.894883341739014e-15,6.952456005175481e-15,5.8326415649384465e-15,1.1487722841122358e-14,1.8795562493544676e-15,1.6737414620007928e-13,4.748551291409661e-28,5974638393701.473,2.105905440695225e+27,352474125114466.0,9.37229268119548e-17,0.021982127540982076,0.21497689538351353
0.0001,0,0.0,0.49863014616357515,-0.4422901763788192,62,78,78,2.894883341739014e-15,6.9524560051754814e-15,5.832641564938449e-15,1.1487722841122358e-14,1.8659233379503267e-15,1.6737414620007928e-13,4.743040526849843e-28,5974638393701.473,2.108352214869558e+27,352883651852839.4,9.37229268119548e-17,0.021982127540982076,0.21497689538351353
0.0001,1,0.19634954084936207,0.4975318550055892,-0.4311390391165839,62,78,62,2.921848432653016e-15,6.544089039010088e-15,5.560535265764518e-15,1.2768210961770526e-14,1.9192816439841416e-15,2.1098410344078718e-13,6.636423285999598e-28,4739693577344.076,1.5068357711745498e+27,317918394213770.44,1.3577549830418214e-16,0.0200914591265338,0.41039251616913125
0.0001,1,0.19634954084936207,0.4975318550055892,-0.4311390391165839,62,78,70,2.921848432653016e-15,6.544089039010093e-15,5.560535265764521e-15,1.2768210961770526e-14,1.9409743314298523e-15,2.1098410344078718e-13,6.603051803628422e-28,4739693577344.076,1.514451241243462e+27,319525137338540.0,1.3577549830418214e-16,0.0200914591265338,0.41039251616913125
0.0001,1,0.19634954084936207,0.4975318550055892,-0.4311390391165839,62,78,78,2.921848432653016e-15,6.54408903901009e-15,5.56053526576452e-15,1.2768210961770526e-14,1.9153261404040713e-15,2.1098410344078718e-13,6.599613584704016e-28,4739693577344.076,1.5152402290911449e+27,319691601232209.06,1.3577549830418214e-16,0.0200914591265338,0.41039251616913125
0.0001,2,0.39269908169872414,0.4942791882449041,-0.4204164338057065,62,78,62,5.9548955255561964e-15,6.176014174830679e-15,7.938248380780367e-15,1.453599671271179e-14,2.2475618559531335e-15,2.6884948271629165e-13,1.0227615626859324e-27,3719553372008.018,9.777449959830667e+26,262866236398491.72,1.8631826013573657e-16,0.01804865037234071,0.598390135211951
