parent_arc,start_numerator,end_numerator,turn_denominator,center_id,complement_resolvent_upper,transformed_resolvent_upper,transformed_residual_upper,homotopy_neumann_product_upper,homotopy_denominator_lower,homotopy_certified
596,463,464,4096,turn_00059173_of_00524288,246.51098210109345,246.51098341507324,9.552266437209501e-10,2.3547385932793116e-07,0.9999997645261406,True
597,464,465,4096,turn_00059173_of_00524288,273.6766792201217,273.67668067890304,9.552266437209501e-10,2.6142325714959875e-07,0.9999997385767427,True
598,465,466,4096,turn_00059173_of_00524288,307.57121636282454,307.5712180022743,9.552266437209501e-10,2.938002222774771e-07,0.9999997061997776,True
599,466,467,4096,turn_00059173_of_00524288,351.048021813243,351.04802368443757,9.552266437209501e-10,3.3533042544895783e-07,0.9999996646695745,True
600,467,468,4096,turn_00059173_of_00524288,408.8394853403531,408.83948751959406,9.552266437209501e-10,3.9053437148393503e-07,0.9999996094656284,True
601,468,469,4096,turn_00059173_of_00524288,489.4083416377584,489.40834424645624,9.552266437209501e-10,4.674958900835697e-07,0.9999995325041098,True
602,469,470,4096,turn_00059173_of_00524288,609.5253653010991,609.5253685500579,9.552266437209501e-10,5.822348720628469e-07,0.9999994177651278,True
603,470,471,4096,turn_00059173_of_00524288,807.7806655637594,807.7806698694802,9.552266437209501e-10,7.716136181420843e-07,0.9999992283863818,True
604,471,472,4096,arc_00612,625.5768813115019,625.5768846460202,9.552266437209501e-10,5.975677079098258e-07,0.999999402432292,True
605,472,473,4096,arc_00612,499.7036938963192,499.7036965598944,9.552266437209501e-10,4.7733028491986e-07,0.9999995226697149,True
606,473,474,4096,arc_00612,415.99951319090763,415.9995154083137,9.552266437209501e-10,3.9737382089302515e-07,0.999999602626179,True
607,474,475,4096,arc_00612,356.3139909106699,356.31399280993367,9.552266437209501e-10,3.4036061946264366e-07,0.9999996596393804,True
608,475,476,4096,arc_00612,311.6061700575768,311.6061717185341,9.552266437209501e-10,2.976545175734293e-07,0.9999997023454823,True
609,476,477,4096,arc_00612,276.86675802060614,276.86675949639164,9.552266437209501e-10,2.644705054316336e-07,0.9999997355294945,True
610,477,478,4096,arc_00612,249.0962185498593,249.09621987761918,9.552266437209501e-10,2.3794334607727396e-07,0.9999997620566539,True
611,478,479,4096,arc_00612,226.3887437162939,226.38874492301593,9.552266437209501e-10,2.1625256098901077e-07,0.9999997837474389,True
612,479,480,4096,arc_00612,207.47538971417416,207.47539082008217,9.552266437209501e-10,1.9818602122775948e-07,0.9999998018139786,True
613,480,481,4096,arc_00612,226.38874371629365,226.38874492301568,9.552266437209501e-10,2.1625256098901053e-07,0.9999997837474389,True
614,481,482,4096,arc_00612,249.09621854986028,249.09621987762017,9.552266437209501e-10,2.379433460772749e-07,0.9999997620566539,True
615,482,483,4096,arc_00612,276.8667580206062,276.8667594963917,9.552266437209501e-10,2.6447050543163366e-07,0.9999997355294945,True
616,483,484,4096,arc_00612,311.60617005757416,311.60617171853147,9.552266437209501e-10,2.976545175734268e-07,0.9999997023454823,True
617,484,485,4096,arc_00612,356.31399091066896,356.31399280993276,9.552266437209501e-10,3.4036061946264276e-07,0.9999996596393804,True
618,485,486,4096,arc_00612,415.99951319090275,415.9995154083088,9.552266437209501e-10,3.973738208930205e-07,0.999999602626179,True
619,486,487,4096,arc_00612,499.7036938963203,499.70369655989555,9.552266437209501e-10,4.773302849198611e-07,0.9999995226697149,True
620,487,488,4096,turn_00063359_of_00524288,495.62463619698786,495.6246388388205,9.552266437209501e-10,4.734338603034145e-07,0.9999995265661396,True
621,488,489,4096,turn_00063359_of_00524288,413.16881207065126,413.1688142729688,9.552266437209501e-10,3.946698597481326e-07,0.9999996053301401,True
622,489,490,4096,turn_00063359_of_00524288,354.2353438153622,354.2353457035462,9.552266437209501e-10,3.3837504036372886e-07,0.9999996616249596,True
623,490,491,4096,turn_00063359_of_00524288,310.0153150424686,310.01531669494614,9.552266437209501e-10,2.961348904686008e-07,0.9999997038651094,True
624,491,492,4096,turn_00063359_of_00524288,275.61016128719643,275.61016275628384,9.552266437209501e-10,2.632701707450698e-07,0.9999997367298291,True
625,492,493,4096,turn_00063359_of_00524288,248.07861665184518,248.07861797418093,9.552266437209501e-10,2.369713056264086e-07,0.9999997630286943,True
626,493,494,4096,turn_00063359_of_00524288,225.54791078736488,225.547911989605,9.552266437209501e-10,2.1544937496809862e-07,0.9999997845506249,True
627,494,495,4096,turn_00063359_of_00524288,206.76896526367221,206.76896636581475,9.552266437209501e-10,1.9751122576726722e-07,0.9999998024887741,True
628,495,496,4096,turn_00063359_of_00524288,207.0383067367558,207.03830784033403,9.552266437209501e-10,1.9776850791998711e-07,0.999999802231492,True
629,496,497,4096,turn_00063359_of_00524288,225.8684353129109,225.8684365168595,9.552266437209501e-10,2.1575554853649817e-07,0.9999997842444514,True
630,497,498,4096,turn_00063359_of_00524288,248.46643062747606,248.46643195187897,9.552266437209501e-10,2.3734175587071318e-07,0.999999762658244,True
631,498,499,4096,turn_00063359_of_00524288,276.08891243458504,276.0889139062244,9.552266437209501e-10,2.63727486599205e-07,0.9999997362725133,True
632,499,500,4096,turn_00063359_of_00524288,310.62118418577234,310.62118584147936,9.552266437209501e-10,2.9671363281997777e-07,0.9999997032863671,True
633,500,501,4096,turn_00063359_of_00524288,355.0265981807645,355.0266000731661,9.552266437209501e-10,3.391308676195504e-07,0.9999996608691323,True
634,501,502,4096,turn_00063359_of_00524288,414.2456424131337,414.2456446211911,9.552266437209501e-10,3.956984767875218e-07,0.9999996043015231,True
635,502,503,4096,turn_00063359_of_00524288,497.174959048156,497.1749616982523,9.552266437209501e-10,4.749147700051134e-07,0.9999995250852299,True
636,503,504,4096,arc_00644,496.9966490697781,496.99665171892394,9.552266437209501e-10,4.7474444356201763e-07,0.9999995252555564,True
637,504,505,4096,arc_00644,414.12199361232837,414.1219958197267,9.552266437209501e-10,3.955803641578988e-07,0.9999996044196358,True
638,505,506,4096,arc_00644,354.93586317127017,354.93586506318815,9.552266437209501e-10,3.390441951205012e-07,0.9999996609558047,True
639,506,507,4096,arc_00644,310.5517841643746,310.5517858197117,9.552266437209501e-10,2.9664734007011054e-07,0.9999997033526599,True
640,507,508,4096,arc_00644,276.03412174711525,276.0341232184625,9.552266437209501e-10,2.636751490744271e-07,0.9999997363248508,True
641,508,509,4096,arc_00644,248.4220775563717,248.4220788805382,9.552266437209501e-10,2.3729938863523762e-07,0.9999997627006113,True
642,509,510,4096,arc_00644,225.83179597928472,225.83179718303805,9.552266437209501e-10,2.1572054966862373e-07,0.9999997842794502,True
643,510,511,4096,arc_00644,207.0075276746455,207.00752877805965,9.552266437209501e-10,1.977391069396339e-07,0.9999998022608929,True
644,511,512,4096,arc_00644,191.07999540839384,191.07999642690933,9.552266437209501e-10,1.8252470366908772e-07,0.9999998174752962,True
645,512,513,4096,arc_00644,207.00752767464553,207.00752877805968,9.552266437209501e-10,1.9773910693963393e-07,0.9999998022608929,True
646,513,514,4096,arc_00644,225.83179597928708,225.8317971830404,9.552266437209501e-10,2.1572054966862598e-07,0.9999997842794502,True
647,514,515,4096,arc_00644,248.42207755637043,248.42207888053693,9.552266437209501e-10,2.372993886352364e-07,0.9999997627006113,True
648,515,516,4096,arc_00644,276.03412174711565,276.0341232184629,9.552266437209501e-10,2.636751490744275e-07,0.9999997363248508,True
649,516,517,4096,arc_00644,310.5517841643755,310.55178581971256,9.552266437209501e-10,2.9664734007011134e-07,0.9999997033526599,True
650,517,518,4096,arc_00644,354.9358631712709,354.9358650631889,9.552266437209501e-10,3.390441951205019e-07,0.9999996609558047,True
651,518,519,4096,arc_00644,414.12199361233473,414.12199581973306,9.552266437209501e-10,3.955803641579049e-07,0.9999996044196358,True
652,519,520,4096,turn_00016883_of_00131072,466.5811247217974,466.5811272088191,9.552266437209501e-10,4.456907241672179e-07,0.9999995543092757,True
653,520,521,4096,turn_00016883_of_00131072,392.7866733127766,392.7866754064511,9.552266437209501e-10,3.7520029764681447e-07,0.9999996247997023,True
654,521,522,4096,turn_00016883_of_00131072,339.1469775167233,339.1469793244816,9.552266437209501e-10,3.23962230788223e-07,0.9999996760377691,True
655,522,523,4096,turn_00016883_of_00131072,298.3971487846231,298.3971503751722,9.552266437209501e-10,2.8503690844877137e-07,0.9999997149630915,True
656,523,524,4096,turn_00016883_of_00131072,266.3893376224085,266.3893390423461,9.552266437209501e-10,2.544621942564625e-07,0.9999997455378057,True
657,524,525,4096,turn_00016883_of_00131072,240.58295093712863,240.58295221951016,9.552266437209501e-10,2.2981124598512037e-07,0.9999997701887539,True
658,525,526,4096,turn_00016883_of_00131072,219.3349091391225,219.33491030824538,9.552266437209501e-10,2.0951455022458085e-07,0.9999997904854496,True
659,526,527,4096,turn_00016883_of_00131072,201.53547851061393,201.53547958486038,9.552266437209501e-10,1.9251205975453822e-07,0.9999998074879402,True
660,527,528,4096,turn_00016883_of_00131072,186.40810848353905,186.40810947715192,9.552266437209501e-10,1.7806199277822726e-07,0.9999998219380071,True
661,528,529,4096,turn_00016883_of_00131072,198.51488074088672,198.51488179903245,9.552266437209501e-10,1.8962670426955086e-07,0.9999998103732957,True
662,529,530,4096,turn_00016883_of_00131072,215.76192973378807,215.7619308838659,9.552266437209501e-10,2.061015450809468e-07,0.9999997938984548,True
663,530,531,4096,turn_00016883_of_00131072,236.2909555790185,236.29095683852236,9.552266437209501e-10,2.2571141764247357e-07,0.9999997742885822,True
664,531,532,4096,turn_00016883_of_00131072,261.1372487605611,261.13725015250344,9.552266437209501e-10,2.49445259013694e-07,0.9999997505547409,True
665,532,533,4096,turn_00016883_of_00131072,291.8227052198511,291.82270677535644,9.552266437209501e-10,2.7875682475458667e-07,0.9999997212431752,True
666,533,534,4096,turn_00016883_of_00131072,330.67978477945644,330.679786542082,9.552266437209501e-10,3.1587414264495315e-07,0.9999996841258573,True
667,534,535,4096,turn_00016883_of_00131072,381.47403466934264,381.4740367027172,9.552266437209501e-10,3.643941637462191e-07,0.9999996356058362,True
668,535,536,4096,turn_00016883_of_00131072,450.70445931667064,450.7044617190648,9.552266437209501e-10,4.305249102779597e-07,0.9999995694750896,True
669,536,537,4096,arc_00677,428.0020902174447,428.00209249882823,9.552266437209501e-10,4.0883900232319927e-07,0.9999995911609976,True
670,537,538,4096,arc_00677,365.0836122655306,365.08361421153916,9.552266437209501e-10,3.487375954808027e-07,0.9999996512624044,True
671,538,539,4096,arc_00677,318.29276835555544,318.29277005215437,9.552266437209501e-10,3.040417344575635e-07,0.9999996959582654,True
672,539,540,4096,arc_00677,282.133124040082,282.13312554393883,9.552266437209501e-10,2.6950107859583814e-07,0.9999997304989213,True
673,540,541,4096,arc_00677,253.35109295062975,253.35109430106942,9.552266437209501e-10,2.420077154922405e-07,0.9999997579922844,True
674,541,542,4096,arc_00677,229.89783091471236,229.89783214013892,9.552266437209501e-10,2.1960453459394725e-07,0.9999997803954653,True
675,542,543,4096,arc_00677,210.41886433691855,210.4188654585162,9.552266437209501e-10,2.0099770662750856e-07,0.9999997990022933,True
676,543,544,4096,arc_00677,193.98290673113326,193.98290776512215,9.552266437209501e-10,1.8529764192370824e-07,0.999999814702358,True
677,544,545,4096,arc_00677,179.92855891661625,179.92855987569112,9.552266437209501e-10,1.7187255435960044e-07,0.9999998281274455,True
678,545,546,4096,arc_00677,193.98290673113203,193.98290776512093,9.552266437209501e-10,1.8529764192370708e-07,0.999999814702358,True
679,546,547,4096,arc_00677,210.41886433691602,210.41886545851366,9.552266437209501e-10,2.0099770662750612e-07,0.9999997990022933,True
680,547,548,4096,arc_00677,229.897830914712,229.89783214013855,9.552266437209501e-10,2.1960453459394688e-07,0.9999997803954653,True
681,548,549,4096,arc_00677,253.35109295062472,253.3510943010644,9.552266437209501e-10,2.420077154922357e-07,0.9999997579922844,True
682,549,550,4096,arc_00677,282.1331240400808,282.13312554393764,9.552266437209501e-10,2.69501078595837e-07,0.9999997304989213,True
683,550,551,4096,arc_00677,318.29276835554987,318.2927700521488,9.552266437209501e-10,3.040417344575582e-07,0.9999996959582654,True
684,551,552,4096,arc_00677,365.0836122655242,365.0836142115328,9.552266437209501e-10,3.487375954807966e-07,0.9999996512624044,True
685,552,553,4096,arc_00677,428.00209021744075,428.0020924988243,9.552266437209501e-10,4.088390023231955e-07,0.9999995911609976,True
686,553,554,4096,arc_00677,517.1225210472544,517.1225238036774,9.552266437209501e-10,4.939692128054939e-07,0.9999995060307871,True
687,554,555,4096,arc_00677,653.1165249031752,653.1165283844883,9.552266437209501e-10,6.238743093673934e-07,0.9999993761256906,True
688,555,556,4096,arc_00677,886.1592342382329,886.1592389617357,9.552266437209501e-10,8.464829156357301e-07,0.9999991535170842,True
689,556,557,4096,arc_00677,1377.7653840403484,1377.7653913842641,9.552266437209501e-10,1.3160782106468718e-06,0.9999986839217893,True
690,557,558,4096,arc_00677,3094.4094135007963,3094.4094299949556,9.552266437209501e-10,2.9558623341125397e-06,0.9999970441376658,True
691,1116,1117,8192,arc_00677,8207.127769341476,8207.127813088005,9.552266437209501e-10,7.839667155484917e-06,0.9999921603328444,True
691,2234,2235,16384,arc_00677,47198.930078705096,47198.93033028999,9.552266437209501e-10,4.508567580662186e-05,0.9999549143241933,True
691,2235,2236,16384,arc_00706,21810.85743251039,21810.857548769007,9.552266437209501e-10,2.0834312252986367e-05,0.9999791656877469,True
692,559,560,4096,arc_00706,6825.911682509716,6825.911718893937,9.552266437209501e-10,6.520292741574556e-06,0.9999934797072583,True
693,560,561,4096,arc_00706,1821.0059159886691,1821.005925695194,9.552266437209501e-10,1.7394733785977817e-06,0.9999982605266213,True
694,561,562,4096,arc_00706,1050.6446738901184,1050.6446794903795,9.552266437209501e-10,1.0036037909328685e-06,0.9999989963962089,True
695,562,563,4096,arc_00706,738.3076325520236,738.3076364874316,9.552266437209501e-10,7.052511256354366e-07,0.9999992947488743,True
696,563,564,4096,arc_00706,569.1182962094878,569.1182992430644,9.552266437209501e-10,5.436369628661276e-07,0.999999456363037,True
697,564,565,4096,arc_00706,463.0141316958548,463.01413416386333,9.552266437209501e-10,4.4228343737270883e-07,0.9999995577165626,True
698,565,566,4096,arc_00706,390.2559672454906,390.2559693256756,9.552266437209501e-10,3.7278289977103113e-07,0.9999996272171001,True
699,566,567,4096,arc_00706,337.25878256331674,337.2587843610104,9.552266437209501e-10,3.2215857665057556e-07,0.9999996778414232,True
700,567,568,4096,arc_00706,296.9345779622305,296.93457954498365,9.552266437209501e-10,2.836398218234462e-07,0.999999716360178,True
701,568,569,4096,arc_00706,265.2231692613348,265.2231706750564,9.552266437209501e-10,2.533482391609628e-07,0.9999997466517607,True
702,569,570,4096,arc_00706,239.63142918088835,239.631430458198,9.552266437209501e-10,2.2890232704663468e-07,0.9999997710976728,True
703,570,571,4096,arc_00706,218.5437950382133,218.5437962031193,9.552266437209501e-10,2.0875885695314095e-07,0.9999997912411429,True
704,571,572,4096,arc_00706,200.86737732384603,200.86737839453127,9.552266437209501e-10,1.9187387169683418e-07,0.9999998081261282,True
705,572,573,4096,arc_00706,185.83640478230504,185.83640577287056,9.552266437209501e-10,1.7751588616758372e-07,0.9999998224841137,True
706,573,574,4096,arc_00706,172.89835579735922,172.89835671896094,9.552266437209501e-10,1.6515711699352062e-07,0.9999998348428829,True
707,574,575,4096,arc_00706,185.83640478230603,185.83640577287156,9.552266437209501e-10,1.7751588616758467e-07,0.9999998224841137,True
708,575,576,4096,arc_00706,200.8673773238474,200.86737839453264,9.552266437209501e-10,1.918738716968355e-07,0.9999998081261282,True
709,576,577,4096,arc_00706,218.543795038213,218.54379620311903,9.552266437209501e-10,2.087588569531407e-07,0.9999997912411429,True
710,577,578,4096,arc_00706,239.63142918088843,239.63143045819808,9.552266437209501e-10,2.2890232704663476e-07,0.9999997710976728,True
711,578,579,4096,arc_00706,265.22316926133493,265.2231706750565,9.552266437209501e-10,2.533482391609629e-07,0.9999997466517607,True
712,579,580,4096,arc_00706,296.93457796222975,296.9345795449829,9.552266437209501e-10,2.8363982182344547e-07,0.999999716360178,True
713,580,581,4096,arc_00706,337.2587825633164,337.25878436101004,9.552266437209501e-10,3.2215857665057524e-07,0.9999996778414232,True
714,581,582,4096,arc_00706,390.2559672454908,390.25596932567584,9.552266437209501e-10,3.7278289977103134e-07,0.9999996272171001,True
715,582,583,4096,turn_00037759_of_00262144,347.0616857161465,347.06168756609264,9.552266437209501e-10,3.315225709778876e-07,0.9999996684774289,True
716,583,584,4096,turn_00037759_of_00262144,304.5072150674802,304.5072166905979,9.552266437209501e-10,2.9087340658816785e-07,0.9999997091265933,True
717,584,585,4096,turn_00037759_of_00262144,271.24835974068077,271.2483611865184,9.552266437209501e-10,2.5910366167100603e-07,0.9999997408963383,True
718,585,586,4096,turn_00037759_of_00262144,244.5392347422611,244.53923604573086,9.552266437209501e-10,2.3359039370604864e-07,0.9999997664096062,True
719,293,294,2048,turn_00037759_of_00262144,222.61853681741556,222.61853800404123,9.552266437209501e-10,2.1265115888766505e-07,0.999999787348841,True
720,294,295,2048,turn_00037759_of_00262144,188.77455819905768,188.77455920528448,9.552266437209501e-10,1.8032248860956566e-07,0.9999998196775113,True
721,295,296,2048,turn_00037759_of_00262144,189.2240449072825,189.22404591590518,9.552266437209501e-10,1.8075185029154905e-07,0.9999998192481496,True
722,296,297,2048,turn_00037759_of_00262144,223.24390673358533,223.2439079235444,9.552266437209501e-10,2.1324852889695613e-07,0.9999997867514709,True
723,297,298,2048,turn_00037759_of_00262144,272.17747190629916,272.1774733570893,9.552266437209501e-10,2.599911743713407e-07,0.9999997400088255,True
724,298,299,2048,turn_00037759_of_00262144,348.5843751472144,348.58437700527696,9.552266437209501e-10,3.3297708450030903e-07,0.9999996670229154,True
725,299,300,2048,arc_00729,387.9168930557724,387.91689512348944,9.552266437209501e-10,3.7054855377146256e-07,0.9999996294514462,True
726,300,301,2048,arc_00729,295.5784853655262,295.578486941051,9.552266437209501e-10,2.8234444603681677e-07,0.9999997176555538,True
727,301,302,2048,arc_00729,238.74745763619973,238.7474589087975,9.552266437209501e-10,2.280579338703561e-07,0.999999771942066,True
728,302,303,2048,arc_00729,200.24589499757155,200.2458960649441,9.552266437209501e-10,1.9128021521701076e-07,0.9999998087197847,True
729,303,304,2048,arc_00729,172.43769757179123,172.4376984909375,9.552266437209501e-10,1.6471708398046336e-07,0.9999998352829159,True
730,304,305,2048,arc_00729,200.245894997571,200.24589606494357,9.552266437209501e-10,1.9128021521701025e-07,0.9999998087197847,True
731,305,306,2048,arc_00729,238.74745763619921,238.747458908797,9.552266437209501e-10,2.280579338703556e-07,0.999999771942066,True
732,306,307,2048,arc_00729,295.57848536552643,295.5784869410512,9.552266437209501e-10,2.82344446036817e-07,0.9999997176555538,True
733,307,308,2048,arc_00729,387.9168930557729,387.91689512348995,9.552266437209501e-10,3.7054855377146303e-07,0.9999996294514462,True
734,308,309,2048,turn_00002495_of_00016384,314.6449439025586,314.6449455797135,9.552266437209501e-10,3.005572353298707e-07,0.9999996994427646,True
735,309,310,2048,turn_00002495_of_00016384,251.034658068905,251.03465940699738,9.552266437209501e-10,2.3979499516297795e-07,0.9999997602050047,True
736,310,311,2048,turn_00002495_of_00016384,208.81855811148918,208.81855922455668,9.552266437209501e-10,1.994690514747177e-07,0.9999998005309484,True
737,311,312,2048,turn_00002495_of_00016384,178.75715401436645,178.75715496719738,9.552266437209501e-10,1.7075359718042169e-07,0.9999998292464027,True
738,312,313,2048,turn_00002495_of_00016384,185.43078705518164,185.4307880435851,9.552266437209501e-10,1.7712842930540466e-07,0.9999998228715706,True
739,313,314,2048,turn_00002495_of_00016384,217.98303796815676,217.9830391300738,9.552266437209501e-10,2.0822320685631289e-07,0.999999791776793,True
740,314,315,2048,turn_00002495_of_00016384,264.39770032334167,264.3977017326632,9.552266437209501e-10,2.525597292336247e-07,0.9999997474402706,True
741,315,316,2048,turn_00002495_of_00016384,335.9250644715188,335.9250662621033,9.552266437209501e-10,3.2088457358728666e-07,0.9999996791154263,True
742,316,317,2048,arc_00746,361.0342490845197,361.0342510089439,9.552266437209501e-10,3.4486953585958047e-07,0.9999996551304641,True
743,317,318,2048,arc_00746,279.70895498791566,279.70895647885095,9.552266437209501e-10,2.67185447715982e-07,0.9999997328145521,True
744,318,319,2048,arc_00746,228.28575312302104,228.28575433985472,9.552266437209501e-10,2.1806463492736471e-07,0.999999781935365,True
745,319,320,2048,arc_00746,192.83395301746754,192.83395404533215,9.552266437209501e-10,1.8420013071816254e-07,0.9999998157998692,True
746,320,321,2048,arc_00746,166.913015341282,166.91301623098002,9.552266437209501e-10,1.594397602876595e-07,0.9999998405602396,True
747,321,322,2048,arc_00746,192.8339530174666,192.8339540453312,9.552266437209501e-10,1.8420013071816164e-07,0.9999998157998692,True
748,322,323,2048,arc_00746,228.2857531230195,228.28575433985318,9.552266437209501e-10,2.1806463492736326e-07,0.999999781935365,True
749,323,324,2048,arc_00746,279.7089549879157,279.708956478851,9.552266437209501e-10,2.671854477159821e-07,0.9999997328145521,True
750,324,325,2048,arc_00746,361.03424908451393,361.03425100893816,9.552266437209501e-10,3.44869535859575e-07,0.9999996551304641,True
751,325,326,2048,arc_00746,509.0344760311228,509.03447874443395,9.552266437209501e-10,4.862432966692889e-07,0.9999995137567033,True
752,326,327,2048,arc_00746,862.6667974902174,862.6668020884982,9.552266437209501e-10,8.240423140084812e-07,0.9999991759576858,True
753,327,328,2048,arc_00746,2825.656016538792,2825.6560316004125,9.552266437209501e-10,2.6991419273755205e-06,0.9999973008580725,True
754,1312,1313,8192,arc_00746,6553.1770636436595,6553.1770985741205,9.552266437209501e-10,6.25976936557995e-06,0.9999937402306343,True
754,2626,2627,16384,arc_00746,19252.498724622998,19252.498827244774,9.552266437209501e-10,1.839049983799055e-05,0.9999816095001619,True
754,2627,2628,16384,arc_00762,50582.75152691305,50582.751796534765,9.552266437209501e-10,4.831799222877376e-05,0.9999516820077711,True
754,657,658,4096,arc_00762,8304.39996216594,8304.400006430962,9.552266437209501e-10,7.932584146259284e-06,0.9999920674158537,True
755,329,330,2048,arc_00762,1911.8722656300952,1911.8722758209658,9.552266437209501e-10,1.8262713372555955e-06,0.9999981737286626,True
756,330,331,2048,arc_00762,752.8173296515351,752.8173336642844,9.552266437209501e-10,7.191111749710889e-07,0.999999280888825,True
757,331,332,2048,arc_00762,468.6802419273153,468.680244425526,9.552266437209501e-10,4.4769585686090964e-07,0.9999995523041431,True
758,332,333,2048,arc_00762,340.2555259603192,340.2555277739864,9.552266437209501e-10,3.250211458030455e-07,0.9999996749788541,True
759,333,334,2048,arc_00762,267.0731791397822,267.0731805633649,9.552266437209501e-10,2.551154178974223e-07,0.999999744884582,True
760,334,335,2048,arc_00762,219.79846905256798,219.7984702241618,9.552266437209501e-10,2.0995735500722524e-07,0.9999997900426448,True
761,335,336,2048,arc_00762,186.74289334896844,186.74289434436582,9.552266437209501e-10,1.7838178820330454e-07,0.9999998216182117,True
762,336,337,2048,arc_00762,162.3299697562531,162.32997062152205,9.552266437209501e-10,1.5506191301211693e-07,0.9999998449380869,True
763,337,338,2048,arc_00762,186.74289334896906,186.74289434436645,9.552266437209501e-10,1.7838178820330515e-07,0.9999998216182117,True
764,338,339,2048,arc_00762,219.7984690525677,219.79847022416152,9.552266437209501e-10,2.0995735500722498e-07,0.9999997900426448,True
765,339,340,2048,arc_00762,267.07317913978403,267.0731805633667,9.552266437209501e-10,2.55115417897424e-07,0.999999744884582,True
766,340,341,2048,arc_00762,340.25552596032117,340.2555277739884,9.552266437209501e-10,3.250211458030474e-07,0.9999996749788541,True
767,341,342,2048,arc_00762,468.6802419273141,468.6802444255248,9.552266437209501e-10,4.4769585686090853e-07,0.9999995523041431,True
768,342,343,2048,arc_00762,752.817329651533,752.8173336642823,9.552266437209501e-10,7.191111749710869e-07,0.999999280888825,True
769,343,344,2048,arc_00762,1911.872265630171,1911.8722758210415,9.552266437209501e-10,1.8262713372556679e-06,0.9999981737286626,True
770,344,345,2048,arc_00777,1470.3941741876247,1470.3941820252805,9.552266437209501e-10,1.4045596994428202e-06,0.9999985954403005,True
771,345,346,2048,arc_00777,673.2257971483234,673.2258007368251,9.552266437209501e-10,6.430832221041866e-07,0.9999993569167778,True
772,346,347,2048,arc_00777,436.5490936595409,436.5490959864826,9.552266437209501e-10,4.170033277785826e-07,0.9999995829966721,True
773,347,348,2048,arc_00777,322.9963780992628,322.99637982093344,9.552266437209501e-10,3.085347478303674e-07,0.999999691465252,True
774,348,349,2048,arc_00777,256.32255664023467,256.3225580065132,9.552266437209501e-10,2.448461367945301e-07,0.9999997551538631,True
775,349,350,2048,arc_00777,212.46468811823505,212.46468925073756,9.552266437209501e-10,2.0295193202219663e-07,0.9999997970480679,True
776,350,351,2048,arc_00777,181.42240480319472,181.42240577023227,9.552266437209501e-10,1.7329951575967927e-07,0.9999998267004842,True
777,351,352,2048,arc_00777,158.2946182795338,158.2946191232931,9.552266437209501e-10,1.5120723774422938e-07,0.9999998487927622,True
778,352,353,2048,arc_00777,181.42240480319467,181.42240577023222,9.552266437209501e-10,1.7329951575967922e-07,0.9999998267004842,True
779,353,354,2048,arc_00777,212.46468811823527,212.4646892507378,9.552266437209501e-10,2.0295193202219686e-07,0.9999997970480679,True
780,354,355,2048,arc_00777,256.3225566402339,256.32255800651245,9.552266437209501e-10,2.4484613679452944e-07,0.9999997551538631,True
781,355,356,2048,arc_00777,322.9963780992627,322.9963798209333,9.552266437209501e-10,3.085347478303673e-07,0.999999691465252,True
782,356,357,2048,arc_00777,436.54909365954165,436.54909598648334,9.552266437209501e-10,4.1700332777858335e-07,0.9999995829966721,True
783,357,358,2048,arc_00777,673.2257971483206,673.2258007368223,9.552266437209501e-10,6.430832221041838e-07,0.9999993569167778,True
784,358,359,2048,arc_00777,1470.3941741876051,1470.394182025261,9.552266437209501e-10,1.4045596994428016e-06,0.9999985954403005,True
785,359,360,2048,arc_00793,21443.931439938537,21443.931554241324,9.552266437209501e-10,2.0483814766739716e-05,0.9999795161852332,True
786,360,361,2048,arc_00793,1173.824689455714,1173.8246957125627,9.552266437209501e-10,1.1212686244022768e-06,0.9999988787313755,True
787,361,362,2048,arc_00793,603.423110615919,603.4231138323509,9.552266437209501e-10,5.764058357697213e-07,0.9999994235941642,True
788,362,363,2048,arc_00793,406.0881823955301,406.08818456010573,9.552266437209501e-10,3.879062535920835e-07,0.9999996120937463,True
789,363,364,2048,arc_00793,306.0128925593937,306.0128941905371,9.552266437209501e-10,2.92311669852961e-07,0.99999970768833,True
790,364,365,2048,arc_00793,245.5095930173882,245.50959432603025,9.552266437209501e-10,2.3451730578934588e-07,0.9999997654826941,True
791,365,366,2048,arc_00793,204.9814299579409,204.98143105055533,9.552266437209501e-10,1.958037244075393e-07,0.9999998041962754,True
792,366,367,2048,arc_00793,175.9378712024228,175.9378721402261,9.552266437209501e-10,1.680605431079138e-07,0.9999998319394567,True
793,367,368,2048,arc_00793,154.10314124701384,154.10314206843125,9.552266437209501e-10,1.4720342718488033e-07,0.9999998527965727,True
794,368,369,2048,arc_00793,175.93787120242212,175.9378721402254,9.552266437209501e-10,1.6806054310791313e-07,0.9999998319394567,True
795,369,370,2048,arc_00793,204.98142995793881,204.98143105055325,9.552266437209501e-10,1.958037244075373e-07,0.9999998041962754,True
796,370,371,2048,arc_00793,245.50959301738817,245.50959432603022,9.552266437209501e-10,2.3451730578934585e-07,0.9999997654826941,True
797,371,372,2048,arc_00793,306.01289255939344,306.0128941905368,9.552266437209501e-10,2.9231166985296066e-07,0.99999970768833,True
798,372,373,2048,arc_00793,406.08818239552807,406.0881845601037,9.552266437209501e-10,3.8790625359208153e-07,0.9999996120937463,True
799,373,374,2048,arc_00793,603.4231106159172,603.423113832349,9.552266437209501e-10,5.764058357697195e-07,0.9999994235941642,True
