sigma,node,theta,z_real,z_imag,base_depth,primal_depth,dual_depth,primal_residual_center_frobenius,primal_residual_radius,primal_residual_norm_upper,primal_residual_center_relative_to_forcing,primal_residual_upper_relative_to_forcing_center,primal_residual_inflation,dual_residual_center_frobenius,dual_residual_radius,dual_residual_norm_upper,dual_residual_center_relative_to_rhs,dual_residual_upper_relative_to_rhs_center,dual_residual_inflation,base_consistency_center_frobenius,base_consistency_radius,base_consistency_norm_upper,total_correction_center_frobenius,total_correction_radius,total_correction_norm_upper,correction_center_rouche_ratio,correction_rouche_ratio_upper,weighted_dual_residual_norm_upper,remainder_coefficient_upper,resolvent_budget_lower,rh26_unrounded_resolvent_budget,budget_retention_fraction,budget_to_rh23_lower_bound,base_inverse_norm_upper,base_inverse_neumann_defect_upper,corrected_feshbach_smallest_singular,corrected_determinant_phase,node_seconds
0.0005,26,5.105088062083414,0.32393168219857327,-0.5786687423818022,54,70,70,7.157331329568965e-15,8.036662623076721e-07,8.036662694650035e-07,4.080207894859588e-15,4.5814917690850264e-07,112285743.45089073,4.326628886148751e-15,4.67690762092496e-07,4.676907664191249e-07,1.3474738939914278e-15,1.456563793183502e-07,108095882.2043619,8.942879730604773e-16,1.2605851573599984e-07,1.2605851663028783e-07,9.012826758740571e-16,5.650452033431072e-06,5.650452034332356e-06,5.66035774248585e-15,0.00011996792629542323,9.929805734393498e-06,7.980249931072222e-12,125294325454.71175,1.3005623376534402e+28,9.633857741934615e-18,6833139599.807358,21.231562639577344,9.138435809255807e-13,0.04764398996992889,-1.3045283152267437,1.7261247634887695
0.0005,27,5.301437602932776,0.3346147053686084,-0.5729585475317981,54,70,70,7.21866936352771e-15,8.033675151891251e-07,8.033675224077946e-07,4.1151751080413625e-15,4.5797886900388545e-07,111290250.59200037,4.419179719551405e-15,4.684997114611256e-07,4.6849971588030537e-07,1.3762976815541815e-15,1.4590831640590324e-07,106015085.51633723,7.270003191249055e-16,1.2601200287823847e-07,1.2601200360523883e-07,9.680646887558904e-16,5.657932051222329e-06,5.657932052190395e-06,5.21379920521903e-15,0.00012483114275745513,1.0336524716671342e-05,8.304028251939188e-12,120408449793.47794,1.226104475308386e+28,9.820407005952178e-18,6566680042.765573,22.063033211082416,9.487990974157382e-13,0.04580187064942959,-1.112082005851771,1.7283172607421875
0.0005,28,5.497787143782138,0.34397845349192335,-0.5652739180443318,54,70,70,7.27668896860036e-15,8.167309547034533e-07,8.167309619801424e-07,4.148250571475067e-15,4.655970173240997e-07,112239366.76480445,4.434975320795662e-15,4.7343543855631547e-07,4.7343544299129083e-07,1.38121702196368e-15,1.4744548624526948e-07,106750412.06460504,8.081222407154863e-16,1.280813497099398e-07,1.2808135051806207e-07,8.539842050358963e-16,5.812384496728481e-06,5.812384497582466e-06,4.7899499909210334e-15,0.00013530288412082908,1.1020809180731045e-05,9.001036083978053e-12,111083289499.93315,1.187665160240105e+28,9.353081425532086e-18,6058116531.647872,23.278378123839307,9.976599629494008e-13,0.043360305727842934,-0.9201213069112193,1.7238290309906006
0.0005,29,5.6941366846315,0.3516630829793896,-0.5559101699210168,54,70,70,7.522393622031674e-15,8.445701178612915e-07,8.445701253836853e-07,4.2883203852885576e-15,4.814673982070066e-07,112274120.15639523,4.574198566303601e-15,4.826711820260473e-07,4.82671186600246e-07,1.4245763425098188e-15,1.5032184188661103e-07,105520383.42976691,8.142328864281826e-16,1.3239255514992972e-07,1.3239255596416264e-07,7.824974319877829e-16,6.127421113111425e-06,6.127421113893924e-06,6.751518109584109e-15,0.00015292478019650002,1.2046239882316232e-05,1.0173894327809771e-11,98275748007.99503,9.942922954084209e+27,9.883989694159981e-18,5359635426.241617,24.95744577804304,1.066017962650284e-12,0.04039276595116677,-0.7312562553905877,1.7245986461639404
0.0005,30,5.890486225480862,0.35737327782939365,-0.5452271467509818,54,70,70,7.989846499933184e-15,8.885578140447355e-07,8.885578220345822e-07,4.5548030776586806e-15,5.065436366661931e-07,111210875.20792958,4.717395605158914e-15,4.965087840199192e-07,4.965087887373149e-07,1.469173250779935e-15,1.5463138821604847e-07,105250615.02035911,9.096868645112296e-16,1.392047228895938e-07,1.3920472379928068e-07,1.0145725908585273e-15,6.63095466557162e-06,6.630954666586194e-06,6.060316511070231e-15,0.00018049080450583288,1.3514685982732288e-05,1.20085799422979e-11,83258762817.89346,8.86565278215961e+27,9.391159891286902e-18,4540658542.812897,27.219429720554743,1.1574107592999454e-12,0.0369887877946219,-0.5481598677213204,1.722505807876587
0.0005,31,6.086835766330224,0.36088959845616414,-0.5336353911235425,54,70,70,8.360300299710885e-15,9.514232198767981e-07,9.514232282370985e-07,4.765989125772614e-15,5.423815649232477e-07,113802518.34614128,4.8591970237251735e-15,5.153585320442143e-07,5.153585369034114e-07,1.513335510746508e-15,1.6050190409122363e-07,106058374.333693,9.254972272378641e-16,1.4894056607416022e-07,1.4894056699965748e-07,1.062696118519123e-15,7.369149199850955e-06,7.369149200913652e-06,9.348394559106488e-15,0.000222834867653132,1.5583868290113485e-05,1.4826854277001528e-11,67430160602.78794,6.9100631909999e+27,9.758255277696044e-18,3677418741.5440784,30.238886688335747,1.2782052944788234e-12,0.0332536979080225,-0.37363246674047734,1.7436976432800293
0.0002,0,0.0,0.4384415813283888,-0.48128780134223514,58,74,74,1.2684520520365353e-14,6.30781025476638e-06,6.307810267450902e-06,7.292906145560108e-15,3.6266462095009344e-06,497284091.8443497,6.850012057490073e-15,3.0241971971868416e-06,3.024197204036854e-06,1.7675672965149052e-15,7.80359513414638e-07,441487865.810408,2.5427635148099726e-15,7.850299943473589e-07,7.850299968901224e-07,2.405982603852902e-15,6.411637618003201e-05,6.4116376182438e-05,1.3038341497352424e-14,0.002524059686145525,0.00011905311383169426,7.509644537995622e-10,1328259860.0600176,3.4699027058493843e+27,3.827945543893508e-19,48511196.5974325,39.36684879140885,2.440168687431601e-12,0.025506730619114956,-0.028419495648078313,4.6614580154418945
0.0002,1,0.19634954084936207,0.437376773340001,-0.4704766244060468,58,74,74,1.3850813760912823e-14,7.00209050224818e-06,7.002090516098995e-06,7.963461026042801e-15,4.025819413090094e-06,505536399.3023273,7.476915523925643e-15,3.205644910346962e-06,3.205644917823878e-06,1.929332568757267e-15,8.271800214992407e-07,428738950.9171292,3.027592726073307e-15,8.707221819410684e-07,8.707221849686613e-07,2.519236265880746e-15,7.544087821586584e-05,7.54408782183851e-05,1.809951145158823e-14,0.003326893446250129,0.0001413668464690895,9.898634549520346e-10,1006879384.7955976,2.6142055305263315e+27,3.851569331631233e-19,36773620.32419925,44.09934673231676,2.7205718680974083e-12,0.022750877453714468,0.14127748535536283,4.68485951423645
0.0002,2,0.39269908169872414,0.43422326934868016,-0.46008091493653835,58,74,74,1.5652487444513728e-14,7.928485913681854e-06,7.928485929334344e-06,8.999324940514872e-15,4.558446152236887e-06,506532010.1638744,7.951449821377802e-15,3.428511482706784e-06,3.4285114906582342e-06,2.051780718951976e-15,8.846881926268558e-07,431180673.67293686,3.0130850584619353e-15,9.850638865716233e-07,9.850638895847086e-07,3.25418165524931e-15,9.135762846878865e-05,9.135762847204284e-05,2.0063889082328962e-14,0.004600133450668849,0.00017263594326385784,1.3687416470648593e-09,727237217.2527037,1.83492902552474e+27,3.9632988913276004e-19,26560425.922621455,50.35303047758407,3.0901350552313277e-12,0.019910605597360614,0.2962398847043666,4.685935735702515
0.0002,3,0.5890486225480862,0.4291022567443073,-0.45050017421864186,58,74,74,1.7779175572876316e-14,9.16390735794303e-06,9.163907375722207e-06,1.0222054400104922e-14,5.268745973523257e-06,515429263.75633234,9.114308213900017e-15,3.6937055082820962e-06,3.693705517396405e-06,2.3518430323974933e-15,9.531184793124014e-07,405264495.1992321,2.8498724682205947e-15,1.1375465472601265e-06,1.137546550109999e-06,3.758532993725313e-15,0.00011375730509711278,0.00011375730510087133,3.2206641140053224e-14,0.006673659835900638,0.00021669407592706227,1.9857644406633144e-09,500223651.8206023,1.1995240890869264e+27,4.170184295351424e-19,18269352.741758212,58.665769465716345,3.5831647879255563e-12,0.01707848067206724,0.43147340155501224,4.708342552185059
0.0002,4,0.7853981633974483,0.42221053316937157,-0.44210258474520486,58,74,74,2.0754798798826936e-14,1.0844463325196367e-05,1.0844463345951168e-05,1.193287515021252e-14,6.234973821360544e-06,522503901.43816274,1.0340167057793605e-14,4.000836658159396e-06,4.000836668499564e-06,2.6681618920468897e-15,1.032370161480949e-06,386921859.78601265,3.169169094270002e-15,1.3449652516328682e-06,1.3449652548020375e-06,2.596457961836429e-15,0.00014580851800611468,0.00014580851800871116,2.5791576425584236e-14,0.010174877365636673,0.00027918823216271075,3.027646550309422e-09,326928888.88671756,7.374537917031553e+26,4.433211850896756e-19,11940217.482328419,69.78246199021159,4.239603053457089e-12,0.014350291553442512,0.539333583077388,4.725568771362305
0.0002,5,0.9817477042468103,0.4138129436959346,-0.43521086117026914,58,74,74,2.5009636485961638e-14,1.3253806633751333e-05,1.3253806658760972e-05,1.437917431201731e-14,7.62021456613634e-06,529947992.89468175,1.1439491552829204e-14,4.354616720673205e-06,4.354616732112698e-06,2.9518300096172803e-15,1.12365906219431e-06,380665234.2896934,3.2292276470605227e-15,1.6423197974430324e-06,1.6423198006722602e-06,3.1600689221390093e-15,0.0001939533394289978,0.0001939533394321579,4.6267090246639926e-14,0.016409949508618436,0.00036843418505049837,4.883155455137468e-09,201425094.8035181,4.280364314073518e+26,4.705793246178776e-19,7356521.617109189,84.6077183145352,5.119978642374876e-12,0.011830968050005186,0.6081147079273291,4.706892967224121
0.0002,6,1.1780972450961724,0.4042322029780381,-0.43008984856589627,58,74,74,3.141456980793543e-14,1.7073753228615728e-05,1.70737532600303e-05,1.8061660970518136e-14,9.816475118467104e-06,543497917.1899215,1.3359235196048992e-14,4.788151568976499e-06,4.788151582335735e-06,3.4471979086762804e-15,1.2355277737706383e-06,358415097.27681386,3.615697071482423e-15,2.113741506838932e-06,2.1137415104546295e-06,8.678411255617128e-15,0.00027470656477732603,0.00027470656478600447,1.9104113163873943e-13,0.02845074760062477,0.0004958982030113628,8.466843560308424e-09,114747514.28665629,2.3038000296029375e+26,4.980793159657748e-19,4190851.0465528583,103.56777466710894,6.249436523796982e-12,0.00966225776828314,0.6215742267107967,4.679993152618408
0.0002,7,1.3744467859455345,0.3938364935085296,-0.4269363445745754,58,74,74,4.4136965136645337e-14,2.41886706158002e-05,2.4188670659937168e-05,2.5376343061183497e-14,1.390716382425027e-05,548036562.6646627,1.5448534029486032e-14,5.447277759636469e-06,5.447277775085004e-06,3.986317586077725e-15,1.4056077521417824e-06,352608070.4284297,3.733805741246733e-15,2.9917608292961634e-06,2.9917608330299697e-06,2.361734965714833e-14,0.0004426758519428939,0.0004426758519665113,7.305507679333874e-13,0.05455048028929765,0.0006712623173148248,1.623694311995454e-08,58228295.358673945,1.0430348560526368e+26,5.582583843749844e-19,2126635.2832120988,123.22894969117068,7.44368561977889e-12,0.008119265249282262,0.5678030619142297,4.697237968444824
0.0002,8,1.5707963267948966,0.3830253165723413,-0.42587153658618765,58,74,74,7.4079786238589e-14,4.090157023130479e-05,4.090157030538458e-05,4.2591828950395653e-14,2.3516167833406315e-05,552128622.1541294,2.2933791478175354e-14,6.99047791822978e-06,6.990477941163572e-06,5.917802693148577e-15,1.8038129118763936e-06,304811262.7960348,4.361952692435875e-15,5.054199492574631e-06,5.054199496936584e-06,7.75877148674346e-14,0.0009602447654228059,0.0009602447655003937,2.4578945367441083e-12,0.12154594653515716,0.0008848413303289878,3.619139988156113e-08,24272453.023084056,4.7754264877855775e+25,5.082782257284727e-19,886487.4832937965,126.57808811816955,7.627796486499396e-12,0.00790455847187874,0.5184213987246771,4.656898736953735
0.0002,9,1.7671458676442586,0.37221413963615296,-0.4269363445745754,58,74,74,1.458560660333142e-13,8.104574042225727e-05,8.104574056811335e-05,8.385926757213679e-14,4.659687203089011e-05,555655604.6808648,4.238318406101288e-14,1.134822338440284e-05,1.1348223426786026e-05,1.0936496087843086e-14,2.9282793131434364e-06,267752970.38678467,6.576853443637765e-15,1.0008214225353234e-05,1.000821423193009e-05,2.8800309628837996e-13,0.003087684592933499,0.0030876845932215026,5.164425982939438e-12,0.3363356303531871,0.0012361404644939248,1.0018391939112178e-07,6624460.029915999,1.8493185681464995e+25,3.5821086447833804e-19,241940.97294227342,108.92810461203244,6.3786309368117445e-12,0.009187529876209972,1.0506426455843596,4.661403179168701
0.0002,10,1.9634954084936207,0.3618184301666445,-0.43008984856589627,58,74,74,1.071044958540917e-13,6.0413795816019074e-05,6.041379592312358e-05,6.157923232315637e-14,3.473463130569099e-05,564064052.0396568,3.3845468215947395e-14,9.228290031004373e-06,9.228290064849842e-06,8.733436124149477e-15,2.3812547459016835e-06,272659547.9775822,6.098226686030139e-15,7.462253152489238e-06,7.462253158587465e-06,2.650308106614712e-13,0.0018721573035691843,0.0018721573038342153,8.967445992866187e-12,0.43884393436881225,0.0021631617699059513,1.3068481371580096e-07,4293965.3788046725,1.4254766428892432e+25,3.012301464372928e-19,156825.78758673763,234.40548159238895,1.4262878918098392e-11,0.004266852233607793,2.5167739939329055,4.666934251785278
