sigma,contour_role,radius_factor,center_real,center_imag,radius,arnoldi_depth,contour_nodes,winding_float,winding_integer,projected_pole_count,projected_zero_count,cauchy_count_real,cauchy_count_imag,cauchy_centroid_real,cauchy_centroid_imag,maximum_relative_arnoldi_residual,minimum_feshbach_singular_value,minimum_logabs_determinant,maximum_logabs_determinant,maximum_phase_increment,minimum_projected_pole_boundary_distance
0.0002,discovery_scan,0.36,0.3830253165723413,-0.48128780134223514,0.22143551154898708,58,128,-1.0000000000000002,-1,24,23,-0.9999996333397788,1.0675589370507827e-07,0.33454180965334,-0.2940627386796997,3.399523014121328e-07,0.0059734471043122375,-10.512049279220893,-1.5957336019376298,0.5985683417681232,0.023736393033740172
0.0002,discovery_scan,0.37,0.3830253165723413,-0.48128780134223514,0.22758649798090339,58,128,-1.0,-1,24,23,-1.0000026481835123,-3.7669927189482544e-06,0.3345417238339401,-0.294062435151978,5.596964425106723e-07,0.005702886957737186,-10.846978224428739,-1.5302314061588853,0.6311919232546122,0.022926692903477236
0.0002,discovery_scan,0.38,0.3830253165723413,-0.48128780134223514,0.2337374844128197,58,128,-1.0000000000000002,-1,24,23,-1.0000808443371947,-0.00011459489510874173,0.33453726985531157,-0.29405399172636904,9.26124329068361e-07,0.005428121071209661,-11.193641889130593,-1.46550427076706,0.6665161725758293,0.01677570647156093
0.0002,discovery_scan,0.39,0.3830253165723413,-0.48128780134223514,0.239888470844736,58,128,-1.0000000000000002,-1,24,23,-1.002251954129565,-0.0031714057046878293,0.33441584268651725,-0.29382034257666045,1.5406407442186212e-06,0.005151178710862211,-11.550789015862023,-1.4015247606372185,0.7031819372656094,0.010624720039644625
0.0002,discovery_scan,0.4,0.3830253165723413,-0.48128780134223514,0.24603945727665233,58,128,-1.0,-1,24,23,-1.0598649121652228,-0.07237045056313288,0.332461399023097,-0.28819715958057335,2.5772538083054435e-06,0.004873926184507648,-11.918497762215672,-1.3382670849922245,1.4906798720473227,0.004473733607728292
0.0002,discovery_scan,0.41,0.3830253165723413,-0.48128780134223514,0.2521904437085686,58,128,-2.0000000000000004,-2,32,30,-1.7448862244769083,-0.20805546658335713,0.34419847512977003,-0.26462432353735416,4.336339024221462e-06,0.00459582330042186,-12.296929562422621,-1.275706971094654,2.8976286923249184,0.0016772527212096655
0.0002,discovery_scan,0.42,0.3830253165723413,-0.48128780134223514,0.25834143014048494,58,128,-1.9999999999999998,-2,32,30,-1.988654788085295,-0.015559544577083997,0.3501659954731243,-0.26274411780563284,7.339479688372681e-06,0.004315838552364406,-12.686326845166777,-1.2138215492875166,1.653491306211764,0.007828239153126026
0.0002,discovery_scan,0.43,0.3830253165723413,-0.48128780134223514,0.26449241657240125,58,128,-2.0,-2,32,30,-1.9994450113161133,-0.0007828121324692703,0.35048660419806216,-0.2626948204911467,1.249762852992529e-05,0.004041073097762243,-13.087015244242592,-1.1525892482208633,1.1859957912872687,0.013979225585042332
0.0002,discovery_scan,0.44,0.3830253165723413,-0.48128780134223514,0.27064340300431755,58,128,-2.0000000000000004,-2,32,30,-1.9999245297289163,-5.4662216011629095e-05,0.35050976156367536,-0.26268741857171857,2.141065873046664e-05,0.003772720733935413,-13.499410989374157,-1.0919896992368578,0.9650084123640794,0.020130212016958637
0.0002,discovery_scan,0.45,0.3830253165723413,-0.48128780134223514,0.27679438943623386,58,128,-2.0,-2,32,30,-1.9991749020563458,-0.00024026155542491398,0.35064085233383757,-0.2625968641381008,3.723463928325665e-05,0.0035118116977753055,-13.924034780066972,-1.0320036490033977,0.9676482167337214,0.015702055450216912
0.0002,discovery_scan,0.46,0.3830253165723413,-0.48128780134223514,0.28294537586815016,58,128,-2.0,-2,32,30,-1.9861131619877612,-0.004069554406626941,0.3528576453355944,-0.2610776321967045,6.544762595385213e-05,0.0032592134039642327,-14.3615344375806,-0.9726128795884634,1.0224042899324193,0.009551069018300606
0.0002,discovery_scan,0.47,0.3830253165723413,-0.48128780134223514,0.28909636230006647,58,128,-2.0,-2,32,30,-1.7338792253401476,-0.10016812639755795,0.40769248150742443,-0.23360044400190733,0.00011606558345556191,0.0030156271910940467,-14.815515392998151,-0.913800135256651,1.5074113825862139,0.003400082586384301
0.0002,discovery_scan,0.48,0.3830253165723413,-0.48128780134223514,0.2952473487319828,58,128,-3.0,-3,40,37,-3.3889541052708045,-0.16369771643836978,0.25750132258525893,-0.3947820558261629,0.00020776779054651722,0.0027815763111200703,-15.293364896483675,-0.714284138773431,1.6060896684226311,0.0027509038455264534
0.0002,selected_optimized,0.09009329701737427,0.3830253165723413,-0.48128780134223514,0.05541626475604751,58,512,1.0,1,0,1,1.0000000000000049,-1.6962958301138756e-15,0.3639527378986947,-0.4382176557857941,1.4011603400672395e-12,0.0037509978935589025,-6.915084552668628,-3.8417863126304836,0.09575511716252905,0.008312117427861782
0.0001,discovery_scan,0.04,0.4414713022650376,-0.4422901763788192,0.024996560110376636,62,128,-5.521796321985272e-19,0,0,0,-2.297067269945873e-16,-8.128084185962321e-16,nan,nan,1.4856943369376107e-13,0.006807355178645309,-6.158495523588277,-4.633556309891484,0.05298487001967289,0.03718767337367103
0.0001,discovery_scan,0.05,0.4414713022650376,-0.4422901763788192,0.031245700137970796,62,128,7.730514850779382e-18,0,0,0,-1.0601848938211722e-16,8.834874115176436e-16,nan,nan,3.072780881401752e-13,0.005504402514517236,-6.452425471134255,-4.490793875966105,0.07961006088446454,0.030938533346076866
0.0001,discovery_scan,0.06,0.4414713022650376,-0.4422901763788192,0.03749484016556495,62,128,2.208718528794109e-18,0,0,0,-3.639968135452691e-15,2.438425255788696e-15,nan,nan,6.695099835947353e-13,0.004116994530699568,-6.822522920272037,-4.354303336690495,0.1276039953193347,0.02468939331848271
0.0001,discovery_scan,0.07,0.4414713022650376,-0.4422901763788192,0.043743980193159115,62,128,2.208718528794109e-17,0,0,0,-1.510347527821828e-10,9.122491675021181e-11,0.40103126615183043,-0.40938829309546165,1.5703115809554333e-12,0.0025645888765169693,-7.372750024842611,-4.223426968296045,0.24902138251843764,0.018440253290888546
0.0001,discovery_scan,0.08,0.4414713022650376,-0.4422901763788192,0.04999312022075327,62,128,1.766974823035287e-17,0,0,0,-0.004010188621048264,0.002435416482292902,0.40103156797836725,-0.40938842947567766,4.145976206537414e-12,0.0007152680174042684,-8.715744002583648,-4.097601188394336,0.8976174862613366,0.01219111326329439
0.0001,discovery_scan,0.09,0.4414713022650376,-0.4422901763788192,0.05624226024834743,62,128,1.0,1,0,1,1.000054273997368,3.022582402240987e-05,0.40103159478827327,-0.40938839336779087,1.4950282199326622e-11,0.0014137123854399813,-8.08049337278669,-3.976338476029309,0.5821625930961922,0.005941973235700233
0.0001,discovery_scan,0.1,0.4414713022650376,-0.4422901763788192,0.06249140027594159,62,128,0.0,0,9,9,-0.6026128241203084,-0.7129702152475226,0.42031808203847637,-0.38341308641803634,4.1736085446400173e-10,0.003074217790126684,-7.354434557303758,-3.5465762967750196,2.092899460880357,0.00030716679115438267
0.0001,discovery_scan,0.11,0.4414713022650376,-0.4422901763788192,0.06874054030353575,62,128,0.0,0,9,9,-0.0001328836014567723,1.9982103241648543e-05,5.399678451754553,127.66264599575655,4.2650446672248483e-11,0.001327550465317685,-8.044198038945952,-3.7458557309134957,0.6858245605784947,0.006556306818748546
0.0001,discovery_scan,0.12,0.4414713022650376,-0.4422901763788192,0.0749896803311299,62,128,1.0,1,9,10,1.1215530347787457,0.02217400571777311,0.4100099655630245,-0.38924656081209036,3.9424262737373894e-11,0.00029919880969333287,-9.566450198510148,-3.6359359119929278,1.2020816104418577,0.012805446846342695
0.0001,discovery_scan,0.13,0.4414713022650376,-0.4422901763788192,0.08123882035872407,62,128,1.0,1,9,10,1.000003861818181,6.258763648041724e-07,0.40995779999609944,-0.3911423161692713,4.80958169952848e-11,0.0015327918951897955,-7.983840864712979,-3.5291651804039335,0.3797355135060941,0.01905458687393686
0.0001,discovery_scan,0.14,0.4414713022650376,-0.4422901763788192,0.08748796038631823,62,128,1.0,1,9,10,1.0000000002931895,4.7524342803378316e-11,0.40995779814334926,-0.3911423835002835,6.559859590993917e-11,0.0024889055315660334,-7.575633733557048,-3.425287025073813,0.1874459569112532,0.025303726901531022
0.0001,discovery_scan,0.15,0.4414713022650376,-0.4422901763788192,0.09373710041391238,62,128,1.0000000000000002,1,9,10,1.0000000000000415,-6.361109362927033e-16,0.4099577981432088,-0.3911423835053947,9.58789362819525e-11,0.003257279839365741,-7.422218926907968,-3.324073454116939,0.10936122632009493,0.03155286692912517
0.0001,discovery_scan,0.16,0.4414713022650376,-0.4422901763788192,0.09998624044150654,62,128,1.0000000000000002,1,9,10,1.0000000000000007,1.4135798584282297e-16,0.4099577981432085,-0.3911423835053955,1.4548207118673986e-10,0.0038911683970007226,-7.393222554811297,-3.2253212994367795,0.13307667399971335,0.037802006956719335
0.0001,discovery_scan,0.17,0.4414713022650376,-0.4422901763788192,0.10623538046910071,62,128,1.0,1,9,10,0.9999999999999986,-4.947529504498804e-16,0.4099577981432089,-0.39114238350539554,2.2735467763517206e-10,0.004421376405975433,-7.433734680597235,-3.1288490759379695,0.1633497046240815,0.03554645770616981
0.0001,discovery_scan,0.18,0.4414713022650376,-0.4422901763788192,0.11248452049669486,62,128,1.0000000000000002,1,9,10,1.000000000000034,-1.3132156884798254e-13,0.4099577981432225,-0.3911423835054031,3.64830096054317e-10,0.004845001247845885,-7.502639794643153,-3.0344942935697183,0.20488356603152624,0.029297317678575657
0.0001,discovery_scan,0.19,0.4414713022650376,-0.4422901763788192,0.11873366052428902,62,128,1.0,1,9,10,1.0000000000369513,-1.3234832257815188e-10,0.4099577981570496,-0.39114238351264796,5.952847240629175e-10,0.005198423087153602,-7.585712659157689,-2.9421111445350467,0.26860553653453173,0.023048177650981494
0.0001,discovery_scan,0.2,0.4414713022650376,-0.4422901763788192,0.12498280055188318,62,128,1.0,1,9,10,1.0000000262422042,-9.399312792524405e-08,0.4099578079729078,-0.3911423886560174,9.851758057650684e-10,0.0054808640753343804,-7.681206209639935,-2.8515685049110164,0.3759695682016606,0.01679903762338733
0.0001,discovery_scan,0.21,0.4414713022650376,-0.4422901763788192,0.13123194057947732,62,128,1.0,1,9,10,1.00001352574591,-4.84549441447896e-05,0.4099628653717856,-0.3911450386608152,1.650669993305449e-09,0.00569703388720894,-7.787069700830649,-2.762748202125259,0.5938988020874256,0.010549897595793195
0.0001,discovery_scan,0.22,0.4414713022650376,-0.4422901763788192,0.1374810806070715,62,128,1.0000000000000002,1,9,10,1.0048881518246666,-0.018868975323430487,0.4119112554073555,-0.3921659672184296,2.79620483243448e-09,0.0058631996372480195,-7.9033008599337755,-2.3033808255357444,1.217282070752565,0.004300757568199004
0.0001,discovery_scan,0.23,0.4414713022650376,-0.4422901763788192,0.14373022063466567,62,128,1.0601848938211722e-16,0,18,18,-0.017606403681942193,-0.1792295304995903,0.9878725489167431,-0.6939614608769984,4.783948339569033e-09,0.005967570481645552,-8.029766029756917,-1.657477107063082,1.8746550330773402,0.0019483824593833077
0.0001,discovery_scan,0.24,0.4414713022650376,-0.4422901763788192,0.1499793606622598,62,128,7.067899292141149e-17,0,18,18,-0.00020135940550662925,-0.0007232383753825568,134.6060002811957,-70.70795246119795,8.286511423841296e-09,0.006029665740078621,-8.16630034259967,-2.5051082711528734,0.7854972304121686,0.008197522486977443
0.0001,discovery_scan,0.25,0.4414713022650376,-0.4422901763788192,0.15622850068985397,62,128,-9.718361526694079e-17,0,18,18,-1.0857328743012145e-06,-3.888885227756394e-06,24947.61401765822,-13072.369828220677,1.4498382980406374e-08,0.006052827072455201,-8.312758279199073,-2.4219881309121067,0.4860677093891256,0.014446662514571607
0.0001,discovery_scan,0.26,0.4414713022650376,-0.4422901763788192,0.16247764071744814,62,128,0.0,0,18,18,-7.169040082863773e-09,-2.5677737357344862e-08,3778238.403925907,-1979743.3868589615,2.5576909880554586e-08,0.006027984438946281,-8.46903906788864,-2.3401478492958603,0.3520356750664757,0.02069580254216577
0.0001,discovery_scan,0.27,0.4414713022650376,-0.4422901763788192,0.1687267807450423,62,128,-5.963540027744093e-17,0,18,18,-5.721153489419406e-11,-2.0492200726280764e-10,473431190.4794987,-248074560.48530844,4.5480114558179364e-08,0.005971965185867102,-8.635099567930006,-2.2595222493163183,0.27674254123287345,0.026944942569759933
0.0001,discovery_scan,0.28,0.4414713022650376,-0.4422901763788192,0.17497592077263646,62,128,-8.614002262297024e-17,0,18,18,-5.449350354240826e-13,-1.9501747726875858e-12,49750307463.74775,-26054575733.865627,8.149847075364598e-08,0.005887963737290327,-8.810961499026082,-2.1800516550219955,0.24946957127555525,0.033194082597354096
0.0001,discovery_scan,0.29,0.4414713022650376,-0.4422901763788192,0.1812250608002306,62,128,8.614002262297024e-17,0,18,18,-6.3611093629270335e-15,-2.431357356496555e-14,nan,nan,1.4715828482747858e-07,0.005774557860275249,-8.996717076074756,-2.101681312433735,0.27299466660335,0.03944322262494823
0.0001,discovery_scan,0.3,0.4414713022650376,-0.4422901763788192,0.18747420082782476,62,128,-8.614002262297024e-17,0,18,18,1.4135798584282298e-15,3.1098756885421053e-15,nan,nan,2.6774658526286444e-07,0.005632173776075784,-9.19253582322989,-2.0243608800511854,0.2983387552728533,0.045692362652542395
0.0001,discovery_scan,0.31,0.4414713022650376,-0.4422901763788192,0.19372334085541892,62,128,7.288771145020559e-17,0,18,18,-1.4135798584282298e-14,-4.452776554048924e-15,nan,nan,4.909178771910709e-07,0.005471233405481225,-9.398674859227246,-1.948043979730679,0.3256620128530119,0.05194150268013656
0.0001,discovery_scan,0.32,0.4414713022650376,-0.4422901763788192,0.1999724808830131,62,128,-3.3130777931911635e-17,0,18,18,-1.8178636979387035e-13,-3.2158941779242223e-14,nan,nan,9.07251689628786e-07,0.005294565446973871,-9.615494883963002,-1.8726878000497633,0.3550598455416072,0.051545035278396795
0.0001,discovery_scan,0.33,0.4414713022650376,-0.4422901763788192,0.20622162091060725,62,128,1.1043592643970545e-17,0,18,18,-8.985420370099042e-12,-1.7907229646568815e-12,10107554288.52904,7203214891.218062,1.6905026403086387e-06,0.005104852565293613,-9.843484179098816,-1.7982527453860038,0.38685149541348696,0.04529589525080263
0.0001,discovery_scan,0.34,0.4414713022650376,-0.4422901763788192,0.21247076093820141,62,128,3.754821498949985e-17,0,18,18,-4.102135243006084e-10,-8.219147000442267e-11,221515156.27940354,157520615.72706306,3.193273357737172e-06,0.004899110283194554,-10.087924427907872,-1.7247021248819967,0.42138618416686047,0.03904675522320847
0.0001,discovery_scan,0.35,0.4414713022650376,-0.4422901763788192,0.21871990096579555,62,128,1.3252311172764653e-17,0,18,18,-1.6766138085476544e-08,-3.3588305670369666e-09,5419688.495688637,3854192.399474918,6.1296492302008025e-06,0.004681338885259997,-10.34732124310056,-1.652001876271994,0.4590315394404363,0.03279761519561433
0.0001,discovery_scan,0.36,0.4414713022650376,-0.4422901763788192,0.2249690409933897,62,128,-3.533949646070574e-17,0,18,18,-6.172246133158299e-07,-1.2365075343264818e-07,147219.22719989438,104694.06337170099,1.1930443828874248e-05,0.004458042982609569,-10.621826792299519,-1.5801203202308047,0.5001525001617559,0.02654847516802017
0.0001,discovery_scan,0.37,0.4414713022650376,-0.4422901763788192,0.23121818102098388,62,128,8.393130409417613e-17,0,18,18,-2.0584271683157106e-05,-4.123632920117148e-06,4414.584790158658,3138.9113542991354,2.360385218393162e-05,0.004231271731510601,-10.912741536604283,-1.50902794149113,0.5450782491565953,0.020299335140426006
0.0001,discovery_scan,0.38,0.4414713022650376,-0.4422901763788192,0.23746732104857804,62,128,-4.417437057588218e-17,0,18,18,-0.000624831945440845,-0.0001250935057932221,145.61107786386611,103.04168145265075,4.762553778790867e-05,0.004002896631108667,-11.22149864338036,-1.4386971934766533,0.5940566879977549,0.014050195112831843
0.0001,discovery_scan,0.39,0.4414713022650376,-0.4422901763788192,0.2437164610761722,62,128,-3.533949646070574e-17,0,18,18,-0.017092424059386477,-0.003363409195099292,5.500593526750774,3.402471499861596,9.840986026454551e-05,0.0037746145759963066,-11.549604336586201,-1.3691023236279982,1.0604427365148237,0.007801055085237679
0.0001,discovery_scan,0.4,0.4414713022650376,-0.4422901763788192,0.24996560110376637,62,128,-7.067899292141149e-17,0,18,18,-0.3101110397427554,-0.04250443886768088,0.4762954330589367,-0.17054200811337997,0.00020998703624922887,0.003547952913611196,-11.898542580265227,-1.3002192169676545,2.3754169317252654,0.001551915057643516
0.0001,discovery_scan,0.41,0.4414713022650376,-0.4422901763788192,0.2562147411313605,62,128,-1.0,-1,27,26,-0.9158860015210772,-0.015700837813221333,0.2803411890932351,-0.30982062499227847,0.0005019741545333586,0.0033176308155811315,-12.269648421497717,-1.2320252557674687,2.1255294185977025,0.004697200024224191
0.0001,discovery_scan,0.42,0.4414713022650376,-0.4422901763788192,0.26246388115895464,62,128,-1.0,-1,27,26,-1.00079361893894,-0.006769055742894756,0.27243205022906414,-0.31388852991618194,0.0013872333716296603,0.003091641905895533,-12.66396869143433,-1.1644991934556908,1.329974332035082,0.009145609323710668
0.0001,discovery_scan,0.43,0.4414713022650376,-0.4422901763788192,0.26871302118654883,62,128,-1.0,-1,27,26,-1.065181114232308,-0.07272719636160183,0.28484443299426077,-0.28760174039602043,0.005695312458182691,0.002871345525228878,-13.08214213127638,-1.097621041136523,1.829984236043628,0.0028964692961164773
0.0001,discovery_scan,0.44,0.4414713022650376,-0.4422901763788192,0.274962161214143,62,128,-3.0,-3,45,42,-3.7156013163458117,0.2117196247011706,0.2658187344061826,-0.2607319104666764,0.030164221888162736,0.0026576753036464595,-13.524334279604364,-1.0313719652988724,2.6662622838226393,0.0015376317388027805
0.0001,discovery_scan,0.45,0.4414713022650376,-0.4422901763788192,0.28121130124173715,62,128,-3.0,-3,45,42,-3.0175099432112877,-0.0013068575583650857,0.2869205608545764,-0.2585606454843269,0.010937027375590453,0.0024514510905476717,-13.990249680669168,-0.9656565701412236,2.0511973620186676,0.007786771766396916
0.0001,discovery_scan,0.46,0.4414713022650376,-0.4422901763788192,0.28746044126933135,62,128,-3.0,-3,45,42,-2.992322460301438,0.003838327989773058,0.28788958450231866,-0.2574475728967096,0.010916997118481792,0.002253401062994662,-14.479219121885766,-0.9005319713738772,1.8006549534513938,0.010653072699881416
0.0001,discovery_scan,0.47,0.4414713022650376,-0.4422901763788192,0.2937095812969254,62,128,-3.0,-3,45,42,-2.848683681943778,0.08117343200140772,0.2854757164337205,-0.23926831948667374,0.013676958146065546,0.0020641922699316047,-14.990335732090907,-0.8359894246797414,1.6677614435289485,0.004403932672287336
0.0001,discovery_scan,0.48,0.4414713022650376,-0.4422901763788192,0.2999587213245196,62,128,-4.000000000000001,-4,54,50,-4.550801456567264,0.49195971437304287,0.22445617154024589,-0.3533204043837733,0.019805399557853463,0.0018844755297527987,-15.533617120126575,-0.772013765820656,1.9849027549869096,0.00184520735528243
0.0001,selected_optimized,0.09146673565665475,0.4414713022650376,-0.4422901763788192,0.05715884389853751,62,512,1.0,1,0,1,0.9999999999999938,-1.710431628698158e-14,0.40103156797864836,-0.4093884294729976,1.9302946077702317e-11,0.0016886213144537425,-7.917049659668681,-3.9588078879610444,0.13051825391031002,0.005025389585510152
