status,center_id,source_kind,turn_numerator,turn_denominator,sigma,spectral_parameter_real,spectral_parameter_imag,physical_dimension,border_rank,bordered_dimension,matrix_nnz,factor_nnz,factor_seconds,certificate_seconds,approximate_inverse_frobenius_upper,residual_frobenius_upper,residual_center_frobenius_upper,residual_radius_frobenius_upper,center_inverse_two_norm_upper,inverse_sha256,residual_center_sha256,residual_radius_sha256
rigorous_physical_resolvent_center,turn_00000085_of_00000128,uniform_rational_turn,85,128,0.01,-0.4583017726466261,-0.7759939433744065,2048,4,4100,1258116,3607849,2.267890590999741,25.621800410968717,50.78970442823867,4.281361680774341e-11,5.155300016725031e-14,4.276726406867583e-11,50.789704430413174,2baa2431d8963ec9ca6b443c9d8ea1a6d368bec523a89bc92a79248c3d77d43d,53ee66505d32c438af26ef1c00cdfb4dd44f8bd9ec7dd2e9dadc85b11337c705,b2b9eb1855c9b00eb97e6fcfbf5583e70b439408bb75458d5ddbcdaa196efe63
rigorous_physical_resolvent_center,turn_00000087_of_00000128,uniform_rational_turn,87,128,0.01,-0.4355831217022494,-0.7881373152979548,2048,4,4100,1258116,3607849,2.25371138000628,25.877291647018865,50.83893617149898,4.316395287190441e-11,5.116459376835043e-14,4.3116309572389685e-11,50.8389361736934,0620bba20b8bd44cec74288df5d362b5e345fbc24ce86699e814b3af13f13aa2,672317e46b64238720fc997865f6bf621970b97372ffef2f71267d2aac02c985,001a9204a0c25d88f89333443ab0e77753fe7d6078a823d9c23b6dd74b29bf09
rigorous_physical_resolvent_center,turn_00000089_of_00000128,uniform_rational_turn,89,128,0.01,-0.4117836086819041,-0.7979953963688569,2048,4,4100,1258116,3607849,2.2467353959800676,26.061173742986284,50.99413476589798,4.3757033187449685e-11,5.111823119758141e-14,4.370995936038023e-11,50.99413476812934,c5c63ee1a4fc8903dde6ba200c5ada0b6e8fe25217b5539f1d577c4a00ce56dc,6cdbacf39efefb5b33f8d6614d8934a5101337196c0ca4922ece6fb050f94c79,c216117e6c83fc70e48b0b9993a2641616b7fc3d2d4094d15d5bcf98823c8466
rigorous_physical_resolvent_center,turn_00000091_of_00000128,uniform_rational_turn,91,128,0.01,-0.38713243590611385,-0.8054732478774245,2048,4,4100,1258116,3607849,2.2522782139712945,26.002359154983424,51.25699373207908,4.460882013531241e-11,5.066668137250303e-14,4.4562496070968625e-11,51.25699373436561,caa6522741cae0cf4544a3eadd08b5012bfd07df6e04eb6f9905eccfe64878b8,8565756db01e556d537036847be59e9c4f53cbd62610eb6a06cd406d7103e1ec,9e1836c9727d80a17b98c5861458d6be05064f162bea17e61706fff83294f053
rigorous_physical_resolvent_center,turn_00000093_of_00000128,uniform_rational_turn,93,128,0.01,-0.361867007644411,-0.8104988540258208,2048,4,4100,1258116,3607849,2.2574106749962084,25.807358808990102,51.63031500359105,4.574051653635591e-11,5.004128387724626e-14,4.569516652078514e-11,51.63031500595266,7cff6cbf4bcea7391811f25705b01fd6d30596388268e8e2b85392b5d737f603,9ecc783a26dd6cec075b01c233dbc88e0762c0a6ffca17baec78c9d71c096967,3e9fbeb31f35004541c270a3d8c290baec5bab7f944199a583f595e21414adff
rigorous_physical_resolvent_center,turn_00000095_of_00000128,uniform_rational_turn,95,128,0.01,-0.33623064378244355,-0.8130238154795608,2048,4,4100,1258116,3607849,2.2627988030435517,25.973815332050435,52.11810158219295,4.7183430714617075e-11,4.980776117255968e-14,4.7137898049328916e-11,52.118101584652074,b3249fc8e2ae06d54970d1b41350c4fb986a875fac7d64da153d5f48abe208e5,447f3ad82b78490f772657e3bed41ce53a2c92897490d89c2d8aa3cacf994759,2838a80db996050184287992b7efbe607a0fef8c1e50a6eeaabcfbb9be95338a
rigorous_physical_resolvent_center,turn_00000097_of_00000128,uniform_rational_turn,97,128,0.01,-0.3104702365184648,-0.8130238154795608,2048,4,4100,1258116,3607849,2.2523942249827087,25.27459581301082,52.72569379970564,4.89767656924951e-11,4.971026544634021e-14,4.893151586081829e-11,52.725693802287985,d462982985e4208a4a2176593e206ca6ebd70dd36deb9cb41a0918064395ed50,23b39801b6c1769f873bcd957f62a1e04833401447c0809b908c23190e9f1a91,584e242993c6dd6d52ec86378dc47086d25e1be5fc1a8310e3e9c28986c5ac85
rigorous_physical_resolvent_center,turn_00000099_of_00000128,uniform_rational_turn,99,128,0.01,-0.28483387265649734,-0.8104988540258208,2048,4,4100,1258116,3607849,2.2462373840389773,25.300325229996815,53.45996292505789,5.1177209269876233e-11,5.130277207867377e-14,5.1130076708589286e-11,53.45996292779383,f3d21c93aeeeab1acc030f443504fb6f9bff958e801e1a36bc99384481b21f86,1dff5edc260586b821d257e83b70276f7366e09c6038a478529a958c588bab5a,b2000a7366d2bf2f43826a8d084291fda7b0ffe029a225ea0b71afc3ce47e2d2
rigorous_physical_resolvent_center,turn_00000101_of_00000128,uniform_rational_turn,101,128,0.01,-0.2595684443947945,-0.8054732478774245,2048,4,4100,1258116,3607849,2.2700584499980323,25.234025401005056,54.32958370770845,5.38491424051013e-11,5.111838868247528e-14,5.3802960523501304e-11,54.32958371063407,5f317dda1d905a2381dfd67d6582e32de713e76517b4dcfb93eab7b76eb876c7,0174a87c85138f5fcc38f60a61bccc0a360ef1df052fe808c51379948023d818,9856b82422018c24cb243e164f74e0dfd85d15eafb1f55bd2e62470f4ed3808a
rigorous_physical_resolvent_center,turn_00000103_of_00000128,uniform_rational_turn,103,128,0.01,-0.2349172716190042,-0.797995396368857,2048,4,4100,1258116,3607849,2.237750480999239,25.86466190899955,55.34542018410641,5.708750265120685e-11,5.092273489727936e-14,5.704122748115034e-11,55.34542018726596,6fed30318b40d70b07caeceb316704e0c4a3ce4e65b4e401643a5fe19a68c17c,93b3240c80ceb82f74ac7cf2ce3f910468eb4e988a62210f938c797cde549efc,26fc1ab2ef7941413ec6a953277e9e2756b38181cc883593ee3a337a54b7f07a
rigorous_physical_resolvent_center,turn_00000105_of_00000128,uniform_rational_turn,105,128,0.01,-0.2111177585986589,-0.7881373152979549,2048,4,4100,1258116,3607849,2.2447925160522573,26.09552753000753,56.52108037283651,6.101070752109418e-11,4.986718504004021e-14,6.096534719439811e-11,56.521080376284914,f1088d5b8be072bb4e57a76a147537af8626a7d38ea5182cb9197c56c8cc01ad,4616179354dbb5f3ea55f96a6ba5932a4dd5fae1c46a6f29ce15db4529a7734a,78dc910c8e39e6f442d3a83f2433edd264a8df69439179b124ef9745b603fe3c
rigorous_physical_resolvent_center,turn_00000107_of_00000128,uniform_rational_turn,107,128,0.01,-0.18839910765428217,-0.7759939433744065,2048,4,4100,1258116,3607849,2.2598150400444865,26.01333689200692,57.87373214287437,6.578417152067095e-11,5.2768901530764494e-14,6.573637378934512e-11,57.873732146681554,f737c1145142fb9c0cf87b53076411ed86bfbeb5cd0b9ae3f603175416771af1,640739421f8ee553b5fb23d61fea3d8e9c2d4c2b8d08b0af36e6ed221fa7117c,37a27af9caa78cbc8e56996a5fadb8666822b26c055f4c424e8c7c8616d30323
rigorous_physical_resolvent_center,turn_00000109_of_00000128,uniform_rational_turn,109,128,0.01,-0.16698011181374606,-0.761682227908078,2048,4,4100,1258116,3607849,2.2563158129923977,26.01376960700145,59.42533744894369,7.161760905917614e-11,5.1415408207946893e-14,7.157159950532407e-11,59.4253374531996,cdda3fe4088d222c29e2a0122c611ad26b48f1e23773e42009257e775728ca75,b8ac2af0ebadfde6f457abbc9e91968d46b3cd1f04bc7ed8e475aa1f5e6423f0,f6ebe8601759eae843e10cfa7c95b9f80d989f7d07e4cc29c49fc3c4753d49ba
rigorous_physical_resolvent_center,turn_00000111_of_00000128,uniform_rational_turn,111,128,0.01,-0.1470670477158089,-0.7453399985424893,2048,4,4100,1258116,3607849,2.2566289079841226,25.741241361014545,61.20458044016889,7.881425530491747e-11,5.28267990445003e-14,7.876691281458182e-11,61.2045804449927,0642c9ea0377e0a550f788f4267cd8b080b269e9a0ee8ac2b78803e50189bf14,f88b4d411c910f2e77c691efbd84ef03dff75b06494909c4c6632c2c96f8c897,84094b447f4d687eeedaade89d93adbe3d74d437b0753650952bdc82cd3092e8
rigorous_physical_resolvent_center,turn_00000007_of_00000008,uniform_rational_turn,7,8,0.01,-0.13773578740637363,-0.736455900189438,2048,4,4100,1258116,3607849,2.2516775130061433,26.773408800945617,62.191098367226225,8.304479450992912e-11,5.27148922557131e-14,8.299725047573272e-11,62.19109837239088,5ebebe29ea4beb49d501906c642913277bec73ff015ed8ed2a1f1c706c2eff75,f2e98fd58462c032d5376c47741e22a8c54688bdd8b852dd4599595557c458b0,f2bf3811e050964353fb5bfda1266e12cfdbbfedfb26cc820730d6a93cfc622c
rigorous_physical_resolvent_center,turn_00000113_of_00000128,uniform_rational_turn,113,128,0.01,-0.12885168905332228,-0.7271246398800028,2048,4,4100,1258116,3607849,2.258482755976729,25.25639150600182,63.24998724593854,8.778155301656776e-11,5.25991782774181e-14,8.773367289784459e-11,63.24998725149074,0b159abc5d9bc5e817f27aa3569643c478878cccf57cc6f8eb894a89449dfb09,cbafe1c00b8724e1d3c72bbfc715b4cc74b91a8922473e064ba418b524a99ded,c861bc6389526b88fdd4d0bc7e655469de0ede1b12f9535823c58528386284ae
rigorous_physical_resolvent_center,turn_00000115_of_00000128,uniform_rational_turn,115,128,0.01,-0.1125094596877336,-0.7072115757820656,2048,4,4100,1258116,3607849,2.260647331015207,25.245659551990684,65.61516664747404,9.910516661984422e-11,5.481049123431661e-14,9.905594515071272e-11,65.61516665397687,bd529ed776be8135b25fa59c4ca0987436091870bc0681bc15120c10cc224976,6e90a745d19941a42d459e39ce459d6c6ad3a1b02837e94f6baa735f5f65c566,d1a68535efa2d4fde89ea4a72695833e39d00874c5197a82b7086f7e2ffe4686
rigorous_physical_resolvent_center,turn_00000117_of_00000128,uniform_rational_turn,117,128,0.01,-0.09819774422140506,-0.6857925799415294,2048,4,4100,1258116,3607849,2.25488594599301,25.327962211042177,68.3779678057996,1.1362884712133668e-10,5.2689505914709193e-14,1.1358080620631307e-10,68.37796781356933,10b4ce678a68f0ea332f44e887aa9ecb934474ebb01c7bda2b67d2e3f186034d,da5f9a9ed6b8ad132bb5d59d64fcb1dd19de0febc20bc38611d504a35840118f,03ee8e97421270c54700636e20a5c81629ead98c33ff87ccc8bd71f92347cae6
rigorous_physical_resolvent_center,turn_00000119_of_00000128,uniform_rational_turn,119,128,0.01,-0.08605437229785673,-0.6630739289971528,2048,4,4100,1258116,3607849,2.2435665940283798,25.88780509697972,71.65716132943574,1.3262044893320436e-10,5.3016106039561833e-14,1.3257268059948406e-10,71.65716133893896,663bcd60959424482c0823d7ea96ace63b16b6f43a06c95f491de294be7d200c,4cc0b7367af5e09f86d418f01cd60b65065ce33b055ae9d6e12b9e6788d380a4,b3449719e8082d949ff884263449ee832a2343cf7ff7b64bc5a2b77e449cadf4
rigorous_physical_resolvent_center,turn_00000121_of_00000128,uniform_rational_turn,121,128,0.01,-0.07619629122695465,-0.6392744159768075,2048,4,4100,1258116,3607849,2.2451663910178468,26.1700216930476,75.64419313225517,1.5803661707358602e-10,5.4507804736002356e-14,1.5798714088372776e-10,75.64419314420974,0b79f2dabf061602f87677939fc08386cc9cbce5e40fec08f124adcafd8e1c4a,5238d642fd35219184f8173f69ea805c8737a1efb6a654168a31df7f037f03f9,7ff28e849433f1a01085da207edf62a65beb3f961a9933038ce36881e6140667
rigorous_physical_resolvent_center,turn_00499843_of_00524288,adaptive_unresolved_midpoint,499843,524288,0.01,-0.0720354709820264,-0.6266461608644981,2048,4,4100,1258116,3607849,2.24012513901107,25.438853998028208,78.07739697884926,1.7462504613914868e-10,5.3563048225536356e-14,1.7457648330414718e-10,78.07739699248356,718408f332b7825f5b250b39cb2898cd6cd0b36100f057d752e82b2971679369,5e65e155a928352a00c62c78344be645b8aac00e4e146492b81f54f9ebacf083,18dd91bf0647a4ebe1c1d7edaa6bd2564cdc2c8a222ce9bd5a3617995026262a
rigorous_physical_resolvent_center,turn_00000123_of_00000128,uniform_rational_turn,123,128,0.01,-0.06871843971838704,-0.6146232432010172,2048,4,4100,1258116,3607849,2.2471330030239187,25.912893455009907,80.66657587942294,1.9302582874148698e-10,5.618324589789437e-14,1.9297467357176242e-10,80.66657589499368,a021e84a9c86b81759baa5a791cb586b586e7c9ee7f6a9bf61061371c99d7493,85e2f4e88e17c2c037567fb695419f4e61f7f539552f2740fe7129f0302655e1,554681470a556489de3a78f5f2fb0230d54c7ec96465a66719fe6b7187468b9e
rigorous_physical_resolvent_center,turn_00254027_of_00262144,adaptive_unresolved_midpoint,254027,262144,0.01,-0.06580387838658658,-0.6015893227805026,2048,4,4100,1258116,3607849,2.242234998033382,25.203554561012425,83.8571296489256,2.165559970532203e-10,5.619790540631678e-14,2.1650538817913794e-10,83.85712966708539,d718373b64e0bab23270a0fa644c4e6a71d16a2510e608885ddd17a682d9549b,7c6bd990ee5631adfd24ce8882b8fa0257566367d0260f92dc8c7f919dfdce2f,8379ee806167932f8fd1ce832531841ff9cc16fdfe766b82bfb0614663f9dd2b
rigorous_physical_resolvent_center,turn_00000125_of_00000128,uniform_rational_turn,125,128,0.01,-0.06369283356999078,-0.5893578149393144,2048,4,4100,1258116,3607849,2.252872192999348,25.926997207978275,87.32131915230308,2.429265139364533e-10,5.893992879877212e-14,2.4287293620590505e-10,87.32131917351577,1fcf8361130a560a255534c9826e6cb8c07c4d39259062126137589df992f376,4b79a4378ac19a28d5c961e4da57cfed425c1e70534c53f6dd2c218318592ef3,58616e3ef2373942646ab17d608f48f404972ccc5022e584d69b8d0ead1a350a
rigorous_physical_resolvent_center,turn_00258137_of_00262144,adaptive_unresolved_midpoint,258137,262144,0.01,-0.06206139285204926,-0.5760133031520956,2048,4,4100,1258116,3607849,2.2453584949835204,24.71909140900243,91.79224838865709,2.778214975525274e-10,5.831767680233873e-14,2.7776785657115184e-10,91.79224841415898,42c7d25d2154d520ee54f686518884c01edd3b0ab533f22ad735f8405d180d27,f88f29d0051f720bc140596440a0b6de37a7b94bda4d057cddb3109ea93da11a,53aa3bcc9be075c8e4856a50e56e67996b4c11b6e3bf777585b0c1436bdac653
rigorous_physical_resolvent_center,turn_00000127_of_00000128,uniform_rational_turn,127,128,0.01,-0.06116787211625074,-0.563721451077347,2048,4,4100,1258116,3607849,2.253460714011453,25.979185967997182,96.77381424777869,3.1739174383148185e-10,6.031111434995309e-14,3.173357769339201e-10,96.77381427849393,bb453a40d5b04eafd80d85ab072dcac98ce74966634ebdf679cce82db4daf5ca,412a7ee62853835392bfcb8b1fab3867af9ea1621c77a9a48e6f8f6b9c187e44,eb9a4611cd5cdfcec105ef0447775f27f2077c3a8124b1944451ec7180690ca3
