parent_arc,start_numerator,end_numerator,turn_denominator,theta_midpoint,center_id,stored_complement_inverse_upper,projected_feshbach_inverse_upper,stored_feshbach_computed_ratio_upper,stored_feshbach_remainder_coefficient_upper,stored_feshbach_full_ratio_upper,stored_feshbach_inverse_upper,complement_neumann_product_upper,corrected_complement_inverse_upper,corrected_feshbach_difference_upper,feshbach_rouche_product_upper,complement_homotopy_denominator_lower,feshbach_homotopy_denominator_lower,complement_homotopy_certified,feshbach_homotopy_certified
87,528,529,8192,0.4053544231987807,arc_00086,263.78021757133314,243.81500408488898,5.942584904610856e-07,3.1488511647425577e-17,5.942584987671322e-07,243.8151489741134,1.2405780320913566e-12,263.78021757166044,5.802506170242246e-10,1.4147389063208255e-07,0.9999999999987593,0.9999998585261093,True,True
88,529,530,8192,0.4061214135927235,arc_00086,278.57474398099885,250.24177815715822,6.142823452754568e-07,3.260072166498748e-17,6.142823543571946e-07,250.24193187636132,1.3101577929544446e-12,278.5747439813639,6.470493707955516e-10,1.6191888456726287e-07,0.9999999999986897,0.9999998380811154,True,True
89,530,531,8192,0.4068884039866663,arc_00086,295.12742258426476,257.03238382190966,6.35494285474903e-07,3.377950443768669e-17,6.354942954441612e-07,257.0325471646272,1.3880062746811955e-12,295.12742258467443,7.260989921575667e-10,1.8663107344792796e-07,0.9999999999986119,0.9999998133689264,True,True
90,531,532,8192,0.40765539438060916,arc_00086,313.77145195060433,264.2184810826819,6.579988132313436e-07,3.5030724789974577e-17,6.579988242229851e-07,264.21865493824623,1.4756905349888974e-12,313.77145195106743,8.205901803697283e-10,2.1681523371282243e-07,0.9999999999985242,0.9999997831847661,True,True
91,532,533,8192,0.40842238477455195,arc_00086,334.92990354132394,271.83550784592785,6.819129265430432e-07,3.636094898321476e-17,6.819129387214124e-07,271.8356932142043,1.575200310506528e-12,334.92990354185156,9.348244421203005e-10,2.541186502573536e-07,0.9999999999984247,0.9999997458813497,True,True
92,533,534,8192,0.4091893751684948,arc_00086,359.1482142580646,279.9232614814037,7.073680426522377e-07,3.7777552679278524e-17,7.073680562199784e-07,279.9234594903172,1.6891008316531767e-12,359.1482142586713,1.0747126845413405e-09,3.0083729261493794e-07,0.9999999999983108,0.9999996991627073,True,True
93,534,535,8192,0.4099563655624376,arc_00086,387.14187453241254,288.5265913250557,7.345122882777597e-07,3.928884949276739e-17,7.345123034881187e-07,288.5268032515426,1.8207571032793575e-12,387.1418745331175,1.2485558768416448e-09,3.602418358260464e-07,0.9999999999981791,0.9999996397581641,True,True
94,535,536,8192,0.41072335595638043,arc_00086,419.8683035761677,297.69622764595726,7.635132410251697e-07,4.090424486678278e-17,7.635132581995657e-07,297.6964549411476,1.9746719393284254e-12,419.8683035769969,1.4683060668553514e-09,4.3710951087141765e-07,0.9999999999980252,0.999999562890489,True,True
95,536,537,8192,0.4114903463503232,arc_00086,458.63854556206843,307.48977953932314,7.945612292757951e-07,4.263442129460095e-17,7.945612488295842e-07,307.4900238589806,2.1570112783031824e-12,458.6385455630578,1.751677833610086e-09,5.386234588500126e-07,0.9999999999978428,0.999999461376541,True,True
96,537,538,8192,0.41225733674426607,arc_00086,505.29714411515795,317.9729433535212,8.27873328078723e-07,4.449156260580156e-17,8.278733505601826e-07,317.97320659506516,2.3764501464111712e-12,505.2971441163588,2.125834885619847e-09,6.759585352721962e-07,0.9999999999976235,0.9999993240414646,True,True
97,538,539,8192,0.41302432713820886,arc_00086,562.5242450161073,329.2209754041534,8.63698228706664e-07,4.6489627288030533e-17,8.636982548582066e-07,329.221259751981,2.645593469104786e-12,562.5242450175956,2.634153244002952e-09,8.672192493704189e-07,0.9999999999973543,0.9999991327807505,True,True
98,539,540,8192,0.4137913175321517,arc_00086,634.3692020411876,341.32049903499745,9.023222134113622e-07,4.864468383910406e-17,9.023222442700516e-07,341.32080701635414,2.983485659135144e-12,634.3692020430803,3.3493877096956005e-09,1.1432157160839602e-06,0.9999999999970164,0.9999988567842838,True,True
99,540,541,8192,0.41455830792609455,arc_00086,727.252959237631,354.37173815450683,9.440765398393873e-07,5.0975325236931016e-17,9.440765769113435e-07,354.37207270888024,3.420324895136055e-12,727.2529592401186,4.401238713032669e-09,1.559676085223951e-06,0.9999999999965795,0.9999984403239147,True,True
100,541,542,8192,0.41532529832003734,arc_00086,852.0020852327679,368.49129961580354,9.89346639473789e-07,5.35031852215073e-17,9.893466850586145e-07,368.49166418181005,4.007029336648286e-12,852.002085236182,6.039596520578603e-09,2.2255409728546788e-06,0.9999999999959929,0.999997774459027,True,True
101,542,543,8192,0.4160922887139802,turn_00004435_of_00065536,1025.5786866471417,383.8156686867991,1.0385836728273718e-06,5.62535868481966e-17,1.0385837305198518e-06,383.81606731192215,4.823373035892969e-12,1025.5786866520887,8.749601805432583e-09,3.3582377555064267e-06,0.9999999999951765,0.9999966417622443,True,True
102,543,544,8192,0.416859279107923,turn_00004435_of_00065536,850.057235741767,400.50564056064223,1.0923191780693714e-06,5.925636465666353e-17,1.0923192284406731e-06,400.50607804113247,3.997882564473806e-12,850.0572357451656,6.012069315810068e-09,2.4078703025865245e-06,0.999999999996002,0.9999975921296973,True,True
103,544,545,8192,0.4176262695018658,turn_00004435_of_00065536,725.8348845275343,418.7519942695375,1.1511838253607996e-06,6.254691726659926e-17,1.1511838707595343e-06,418.7524763306341,3.4136555840352915e-12,725.8348845300122,4.3841018601809935e-09,1.83585351043653e-06,0.9999999999965863,0.9999981641464895,True,True
104,545,546,8192,0.4183932598958086,turn_00004435_of_00065536,633.2895501000686,438.7828354817825,1.2159316861018051e-06,6.616756948823995e-17,1.2159317280050356e-06,438.78336901240266,2.978407975551481e-12,633.2895501019549,3.3380044963808743e-09,1.4646608587005484e-06,0.9999999999970215,0.9999985353391412,True,True
105,546,547,8192,0.41916025028975146,turn_00004435_of_00065536,561.6748413218936,460.8732102853664,1.2874720067534392e-06,7.016935561384288e-17,1.2874720461658012e-06,460.87380364750544,2.6415986601948504e-12,561.6748413233774,2.6262104230210278e-09,1.2103515868364254e-06,0.9999999999973583,0.999998789648413,True,True
106,547,548,8192,0.41992724068369425,turn_00004435_of_00065536,504.61145783947853,485.3578529331805,1.3669113393807533e-06,7.461438396546819e-17,1.3669113770320266e-06,485.3585163752585,2.373225312728242e-12,504.61145784067617,2.1200743405149816e-09,1.0289961365176061e-06,0.9999999999976267,0.9999989710038634,True,True
107,548,549,8192,0.4206942310776371,turn_00004435_of_00065536,458.0734189672855,512.6483248372319,1.455610185220319e-06,7.957901597796425e-17,1.4556102216733512e-06,512.64907105446,2.154353445789079e-12,458.0734189682724,1.747367872540781e-09,8.957865166484393e-07,0.9999999999978455,0.9999991042134833,True,True
108,549,550,8192,0.42146122147157994,turn_00004435_of_00065536,419.3945204663015,543.2564099216942,1.5552603186137938e-06,8.515820598394259e-17,1.555260354328679e-06,543.257254828165,1.9724437020349408e-12,419.3945204671288,1.4649977209741644e-09,7.958706402259422e-07,0.9999999999980275,0.9999992041293596,True,True
109,550,551,8192,0.42222821186552273,turn_00004435_of_00065536,386.73895300683307,577.826589954397,1.6679921305773982e-06,9.147152592633502e-17,1.6679921659530006e-06,577.8275537662302,1.8188621333005892e-12,386.73895300753657,1.245961299944335e-09,7.19950770034227e-07,0.999999999998181,0.9999992800492299,True,True
110,551,552,8192,0.4229952022594656,turn_00004435_of_00065536,358.8013704606029,617.1819766435966,1.7965264702618242e-06,9.867168769813886e-17,1.796526505665361e-06,617.1830854293686,1.6874695994111993e-12,358.8013704612084,1.0726404519039858e-09,6.62015543662454e-07,0.9999999999983125,0.9999993379844562,True,True
111,552,553,8192,0.42376219265340836,turn_00004435_of_00065536,334.62819932996456,662.3906751518186,1.944394053572794e-06,1.0695685802018954e-16,1.9443940893635754e-06,662.3919631028366,1.5737813731038373e-12,334.62819933049127,9.331432439598328e-10,6.181065852227028e-07,0.9999999999984261,0.9999993818934146,True,True
112,553,554,8192,0.4245291830473512,turn_00004435_of_00065536,313.50662089889084,714.8640503849457,2.1162603697225175e-06,1.1658889486050276e-16,2.1162604062739086e-06,714.8655632266331,1.4744450148054798e-12,313.50662089935315,8.192075155677489e-10,5.856232420158295e-07,0.9999999999985254,0.9999994143767579,True,True
113,554,555,8192,0.425296173441294,turn_00004435_of_00065536,299.3361488548589,776.5064299318458,2.318420656139405e-06,1.2792112947334996e-16,2.318420694430824e-06,776.5082302045962,1.4078002281567737e-12,299.3361488552803,7.469245954096122e-10,5.79993095677802e-07,0.9999999999985921,0.9999994200069042,True,True
114,555,556,8192,0.42606316383523685,turn_00004435_of_00065536,318.53303603382295,849.9507893156494,2.5595791232983536e-06,1.414421025095954e-16,2.5595791683523363e-06,849.9529648375525,1.498084619981262e-12,318.5330360343002,8.456490083312549e-10,7.187618818430861e-07,0.9999999999985018,0.9999992812381181,True,True
115,556,557,8192,0.42683015422917964,turn_00004435_of_00065536,340.3608999251257,938.9442193694797,2.8521233205268105e-06,1.5784709063631433e-16,2.8521233742517887e-06,938.946897361873,1.6007426914634703e-12,340.3608999256706,9.653465657160783e-10,9.06409162758051e-07,0.9999999999983992,0.9999990935908372,True,True
116,557,558,8192,0.4275971446231225,turn_00004435_of_00065536,365.40039907238395,1049.0073114762745,3.2143040171774982e-06,1.7816045664887116e-16,3.214304082277401e-06,1049.0106833155965,1.7185053230310117e-12,365.40039907301195,1.1124095375601277e-09,1.1669294891227358e-06,0.9999999999982814,0.9999988330705107,True,True
117,558,559,8192,0.4283641350170653,turn_00004435_of_00065536,394.41662955819476,1188.624820775386,3.6741714254938646e-06,2.0395657748030016e-16,3.674171505937731e-06,1188.62918800288,1.854970818609966e-12,394.41662955892645,1.2958652270829582e-09,1.540303232628784e-06,0.9999999999981449,0.9999984596967673,True,True
118,559,560,8192,0.4291311254110081,turn_00004435_of_00065536,428.43867149021355,1371.5442051125158,4.277173977875096e-06,2.377863402273752e-16,4.277174079751961e-06,1371.5500714709308,2.0149790186803133e-12,428.4386714910769,1.528795703387629e-09,2.0968198562457543e-06,0.999999999997985,0.9999979031801436,True,True
119,560,561,8192,0.42989811580495096,turn_00004435_of_00065536,468.88419127171363,1621.6052840484408,5.102124822211433e-06,2.8407329290768667e-16,5.10212495540891e-06,1621.613557723442,2.2051973140453798e-12,468.88419127274767,1.830737270984521e-09,2.9687483792581137e-06,0.9999999999977947,0.9999970312516206,True,True
120,561,562,8192,0.43066510619889375,turn_00004435_of_00065536,517.7619765782092,1984.0838053612867,6.2987028667729925e-06,3.512184643747694e-16,6.29870304862056e-06,1984.096302594717,2.435073182928983e-12,517.7619765794701,2.2319160659709955e-09,4.428336414194798e-06,0.9999999999975648,0.9999955716635857,True,True
121,562,563,8192,0.4314320965928366,turn_00004435_of_00065536,578.0158888214056,2556.7710606665078,8.190199881934397e-06,4.573672479329858e-16,8.190200146299934e-06,2556.7920013047315,2.718451825060308e-12,578.015888822977,2.781120498794036e-09,7.110746645981215e-06,0.9999999999972814,0.999992889253354,True,True
122,563,564,8192,0.4321990869867794,turn_00004435_of_00065536,654.1406049901254,3597.211369402587,1.1628040384272975e-05,6.503075289508559e-16,1.1628040809665537e-05,3597.2531984095813,3.0764720414647652e-12,654.140604992138,3.5612721466622256e-09,1.2810797619987646e-05,0.9999999999969235,0.99998718920238,True,True
123,564,565,8192,0.43296607738072224,turn_00004435_of_00065536,753.3577134785378,6074.120520554291,1.981473380924208e-05,1.1097864706440707e-15,1.981473464530828e-05,6074.240880025502,3.5430975008401004e-12,753.3577134812072,4.722675558753291e-09,2.8686668942076512e-05,0.9999999999964568,0.9999713133310578,True,True
124,565,566,8192,0.433733067774665,turn_00004435_of_00065536,888.0534747094129,19594.578621931603,6.451063935504637e-05,3.618416874092267e-15,6.451064256839406e-05,19595.842762339875,4.176581709539935e-12,888.053474713122,6.561249412575701e-09,0.0001285732118133283,0.9999999999958233,0.9998714267881865,True,True
125,1132,1133,16384,0.43430831057012215,turn_00004435_of_00065536,975.2360544263263,194.09203756503587,6.410286576166501e-07,3.5989991182251006e-17,6.410286927153872e-07,194.09216198368077,4.586607882744557e-12,975.2360544307994,7.912052224639429e-09,1.5356673220080574e-06,0.9999999999954133,0.9999984643326779,True,True
126,1133,1134,16384,0.43469180576709354,arc_00144,888.8608932475505,194.98626522380556,6.46965681624618e-07,3.6349773145299455e-17,6.469657139345099e-07,194.98639137331548,4.18037905913021e-12,888.8608932512664,6.573179871035839e-09,1.2816806229009933e-06,0.9999999999958195,0.999998718319377,True,True
127,1134,1135,16384,0.435075300964065,arc_00144,815.8590736059534,195.87996909720252,6.529519914629516e-07,3.671276583613483e-17,6.529520214153949e-07,195.88009699750785,3.837046057952555e-12,815.859073609084,5.5383050871794145e-09,1.0848437376784947e-06,0.9999999999961628,0.9999989151562622,True,True
128,1135,1136,16384,0.4354587961610364,arc_00144,753.9383539980594,196.7729523426236,6.589874136191595e-07,3.7078962969096537e-17,6.589874415744119e-07,196.7730820136135,3.54582829649905e-12,753.9383540007328,4.729953968253289e-09,9.30727620115721e-07,0.9999999999964541,0.9999990692723798,True,True
129,1136,1137,16384,0.4358422913580078,arc_00144,700.7536813655382,197.66501463833183,6.650717535623396e-07,3.744835696898842e-17,6.650717798044136e-07,197.6651460998424,3.2956968153767653e-12,700.7536813678478,4.086529835165824e-09,8.077645169094171e-07,0.9999999999967042,0.999999192235483,True,True
130,1137,1138,16384,0.43622578655497923,arc_00144,654.5781008037725,198.55595224887574,6.712047953743519e-07,3.782093894488897e-17,6.712048201311104e-07,198.55608552067744,3.0785296168983576e-12,654.5781008057877,3.566034147335045e-09,7.080577811279131e-07,0.9999999999969214,0.9999992919422188,True,True
131,1138,1139,16384,0.43660928175195063,arc_00144,614.1117006173123,199.4455581001251,6.773863014050101e-07,3.819669866526063e-17,6.773863248620498e-07,199.44569320191027,2.88821311943181e-12,614.1117006190862,3.139033513332237e-09,6.260667150505758e-07,0.9999999999971116,0.9999993739332849,True,True
132,1139,1140,16384,0.436992776948922,arc_00144,578.3572978596661,200.33362185918088,6.836160119361095e-07,3.857562453351096e-17,6.836160342466036e-07,200.33375881055062,2.7200574972245176e-12,578.3572978612394,2.7844043307485845e-09,5.578101856272395e-07,0.9999999999972798,0.9999994421898143,True,True
133,1140,1141,16384,0.4373762721458934,arc_00144,546.5371609425852,201.2199300206947,6.898936448600337e-07,3.89577035643347e-17,6.898936661518665e-07,201.22006884114572,2.570405020625151e-12,546.5371609439901,2.4866685626156595e-09,5.003676193546358e-07,0.9999999999974295,0.9999994996323806,True,True
134,1141,1142,16384,0.43775976734286487,arc_00144,518.0357891004861,202.1042660015863,6.962188953804891e-07,3.934292136127068e-17,6.962189157615306e-07,202.10440671049724,2.4363609436381665e-12,518.0357891017484,2.234275320657568e-09,4.5155688810940366e-07,0.9999999999975635,0.9999995484431118,True,True
135,1142,1143,16384,0.43814326253983626,arc_00144,492.3597083330206,202.98641023851403,7.025914357166725e-07,3.9731262094425686e-17,7.025914552787452e-07,202.98655285513163,2.315604421243885e-12,492.35970833416076,2.018463114009922e-09,4.0972086957810853e-07,0.9999999999976843,0.9999995902791303,True,True
136,1143,1144,16384,0.43852675773680766,arc_00144,469.10865878985487,203.86614029470678,7.090109148341586e-07,4.0122708479693666e-17,7.090109336560686e-07,203.86628483813178,2.206253001520688e-12,469.1086587908899,1.83248888428086e-09,3.7358270084551203e-07,0.9999999999977937,0.999999626417299,True,True
137,1144,1145,16384,0.43891025293377905,arc_00144,447.95457780221057,204.74323097141772,7.154769581876809e-07,4.051724175860102e-17,7.15476976337565e-07,204.74337746059038,2.1067637812752154e-12,447.95457780315434,1.6710946602753218e-09,3.4214556480112723e-07,0.9999999999978931,0.9999996578544351,True,True
138,1145,1146,16384,0.4392937481307505,arc_00144,428.6260239832158,205.61745442467577,7.219891674770118e-07,4.091484167895311e-17,7.219891850141778e-07,205.61760287836134,2.0158601514248993e-12,428.62602398407995,1.5301316740745029e-09,3.1462200691145326e-07,0.9999999999979841,0.999999685377993,True,True
139,1146,1147,16384,0.4396772433277219,arc_00144,410.89646696695036,206.48858029025374,7.285471204293026e-07,4.131548647691329e-17,7.285471374056901e-07,206.48873072702744,1.932476722767509e-12,410.89646696774446,1.4062909660838535e-09,2.903832366195401e-07,0.9999999999980674,0.9999997096167633,True,True
140,1147,1148,16384,0.4400607385246933,arc_00144,394.5753679709122,207.35637581030903,7.35150370583963e-07,4.1719152859266874e-17,7.351503870453132e-07,207.35652824854105,1.855717377201355e-12,394.5753679716445,1.2969073456211325e-09,2.689222046480287e-07,0.9999999999981442,0.9999997310777953,True,True
141,1148,1149,16384,0.44044423372166475,arc_00144,379.50130485635344,208.2206059701073,7.417984471110714e-07,4.212581598759441e-17,7.417984630978737e-07,208.2207604279474,1.7848229343714142e-12,379.50130485703085,1.1998147361297892e-09,2.4982633672960173e-07,0.9999999999982151,0.9999997501736632,True,True
142,1149,1150,16384,0.44082772891863614,arc_00144,365.5366150627514,209.08103363658023,7.484908546350634e-07,4.253544946276788e-17,7.484908701833277e-07,209.0811901319422,1.7191459569906973e-12,365.5366150633799,1.1132380693502811e-09,2.3275714043994232e-07,0.9999999999982807,0.9999997672428594,True,True
143,1150,1151,16384,0.44121122411560754,arc_00144,352.5631793173294,209.93741970213796,7.552270730763186e-07,4.294802531049211e-17,7.55227088218211e-07,209.93757825268392,1.658130921311735e-12,352.56317931791403,1.0357115432356119e-09,2.1743477315523426e-07,0.9999999999983418,0.9999997825652267,True,True
144,1151,1152,16384,0.44159471931257893,arc_00144,340.4790724205299,210.78952323701714,7.620065575234473e-07,4.336351396862786e-17,7.620065722878165e-07,210.78968386014162,1.6012984655209248e-12,340.47907242107516,9.660161437803847e-10,2.0362623755126036e-07,0.9999999999983986,0.9999997963737624,True,True
