status,parent_arc,start_numerator,end_numerator,turn_denominator,refinement_level,extra_refinement,theta_start,theta_end,theta_midpoint,center_real,center_imag,disc_radius,center_id,center_arc,distance_upper,neumann_product_upper,transported_inverse_upper,budget_lower,budget_ratio_upper
closed,104,545,546,8192,7,0,0.4180097646988372,0.41877675509278006,0.4183932598958086,-0.08349405564270347,-0.44418988347151384,0.00010066701278022103,turn_00004435_of_00065536,,0.0018875030508045414,0.5444888530972811,633.2895501000686,1.5113125535705892e+16,4.190328126394998e-14
closed,105,546,547,8192,7,0,0.41877675509278006,0.41954374548672285,0.41916025028975146,-0.08357592675701773,-0.44400594731683257,0.00010066701278022338,turn_00004435_of_00065536,,0.0016861700636719146,0.48641023584271986,561.6748413218936,1.4251216984679202e+16,3.941241242244247e-14
closed,106,547,548,8192,7,0,0.41954374548672285,0.4203107358806657,0.41992724068369425,-0.08365793892450056,-0.4438220740106058,0.00010066701278021061,turn_00004435_of_00065536,,0.0014848368433616037,0.4283315513232873,504.61145783947853,1.3402223270401362e+16,3.765132453463199e-14
closed,107,548,549,8192,7,0,0.4203107358806657,0.4210777262746085,0.4206942310776371,-0.08374009209690633,-0.4436382636610015,0.00010066701278021919,turn_00004435_of_00065536,,0.0012835034194834628,0.37025280808055144,458.0734189672855,1.2566108440781898e+16,3.6453084988560146e-14
closed,108,549,550,8192,7,0,0.4210777262746085,0.42184471666855133,0.42146122147157994,-0.08382238622590643,-0.4434545163761505,0.00010066701278020675,turn_00004435_of_00065536,,0.0010821698216472268,0.3121740146560456,419.3945204663015,1.1742831277214084e+16,3.571494050843592e-14
closed,109,550,551,8192,7,0,0.42184471666855133,0.4226117070624941,0.42222821186552273,-0.08390482126308935,-0.44327083226414665,0.00010066701278023022,turn_00004435_of_00065536,,0.0008808360794628099,0.2540951795913553,386.73895300683307,1.0932345578373752e+16,3.537566117301267e-14
closed,110,551,552,8192,7,0,0.4226117070624941,0.42337869745643697,0.4229952022594656,-0.08398739715996068,-0.4430872114330466,0.00010066701278021919,turn_00004435_of_00065536,,0.0006795022225400445,0.19601631142804196,358.8013704606029,1.013460118907433e+16,3.5403600375258086e-14
closed,111,552,553,8192,7,0,0.42337869745643697,0.42414568785037976,0.42376219265340836,-0.08407011386794314,-0.4429036539908697,0.00010066701278020698,turn_00004435_of_00065536,,0.0004781682804888185,0.1379374187076834,334.62819932996456,9349545920815874.0,3.579085039680342e-14
closed,112,553,554,8192,7,0,0.42414568785037976,0.4249126782443226,0.4245291830473512,-0.08415297133837663,-0.44272016004559805,0.00010066701278022981,turn_00004435_of_00065536,,0.00027683428291906865,0.07985850997187129,313.50662089889084,8577128078417034.0,3.65514678144751e-14
closed,113,554,555,8192,7,0,0.4249126782443226,0.42567966863826545,0.425296173441294,-0.08423596952251823,-0.44253672970517643,0.0001006670127802154,turn_00004435_of_00065536,,0.00012583376611985432,0.03629932304814378,299.3361488548589,7817298719111720.0,3.829150702953725e-14
closed,114,555,556,8192,7,0,0.42567966863826545,0.42644665903220824,0.42606316383523685,-0.08431910837154226,-0.4423533630775122,0.0001006670127802207,turn_00004435_of_00065536,,0.0003271677858970802,0.09437823819015648,318.53303603382295,7070012554098143.0,4.5054097654916446e-14
closed,115,556,557,8192,7,0,0.42644665903220824,0.4272136494261511,0.42683015422917964,-0.08440238783654026,-0.44217006027047523,0.00010066701278021115,turn_00004435_of_00065536,,0.0005285017723631623,0.15245714372288854,340.3608999251257,6335226983566710.0,5.372513105023804e-14
closed,116,557,558,8192,7,0,0.4272136494261511,0.4279806398200939,0.4275971446231225,-0.08448580786852108,-0.4419868213918978,0.00010066701278021812,turn_00004435_of_00065536,,0.0007298356959082015,0.2105360311047591,365.40039907238395,5612899767465421.0,6.510011120996471e-14
closed,117,558,559,8192,7,0,0.4279806398200939,0.4287476302140367,0.4283641350170653,-0.08456936841841087,-0.44180364654957466,0.00010066701278021649,turn_00004435_of_00065536,,0.000931169526922326,0.2686148917941952,394.41662955819476,4902986401236125.0,8.044416143164415e-14
closed,118,559,560,8192,7,0,0.4287476302140367,0.4295146206079795,0.4291311254110081,-0.08465306943705307,-0.4416205358512628,0.00010066701278022713,turn_00004435_of_00065536,,0.0011325032357956337,0.3266937172496149,428.43867149021355,4205438049426259.0,1.0187729945247078e-13
closed,119,560,561,8192,7,0,0.4295146206079795,0.43028161100192236,0.42989811580495096,-0.08473691087520858,-0.44143748940468164,0.00010066701278021163,turn_00004435_of_00065536,,0.001333836792918218,0.3847724989294352,468.88419127171363,3520200324499137.5,1.3319815580053038e-13
closed,120,561,562,8192,7,0,0.43028161100192236,0.43104860139586515,0.43066510619889375,-0.08482089268355561,-0.44125450731751253,0.00010066701278022659,turn_00004435_of_00065536,,0.0015351701686803633,0.4428512282921283,517.7619765782092,2847212782725695.0,1.8184871173644605e-13
closed,121,562,563,8192,7,0,0.43104860139586515,0.431815591789808,0.4314320965928366,-0.08490501481268983,-0.44107158969739924,0.00010066701278022496,turn_00004435_of_00065536,,0.0017365033334721478,0.5009298967961067,578.0158888214056,2186408874530162.8,2.643677015561033e-13
closed,122,563,564,8192,7,0,0.431815591789808,0.4325825821837508,0.4321990869867794,-0.08498927721312438,-0.44088873665194744,0.00010066701278021382,turn_00004435_of_00065536,,0.0019378362576838218,0.5590084958998324,654.1406049901254,1537716122667226.2,4.2539750695693696e-13
closed,123,564,565,8192,7,0,0.4325825821837508,0.43334957257769363,0.43296607738072224,-0.08507367983528984,-0.4407059482887249,0.00010066701278021099,turn_00004435_of_00065536,,0.002139168911705654,0.617087017061773,753.3577134785378,901056384915060.4,8.360827647312598e-13
closed,124,565,566,8192,7,0,0.43334957257769363,0.4341165629716365,0.433733067774665,-0.08515822262953432,-0.44052322471526123,0.0001006670127802138,turn_00004435_of_00065536,,0.0023405012659279707,0.6751654517404126,888.0534747094129,276346127092250.2,3.213554986471592e-12
closed,125,1132,1133,16384,8,0,0.4341165629716365,0.43450005816860787,0.43430831057012215,-0.08522172168322932,-0.4403862246181071,5.033350662144334e-05,turn_00004435_of_00065536,,0.0024411668108804126,0.7042044867206236,975.2360544263263,2.778548496740133e+16,3.509875949872746e-14
closed,126,1133,1134,16384,8,0,0.43450005816860787,0.43488355336557927,0.43469180576709354,-0.08526409816355103,-0.4402949115227832,5.033350662143208e-05,arc_00144,144,0.0018623361501673074,0.6234029139859283,888.8608932475505,2.7510470258976896e+16,3.2309912730681435e-14
closed,127,1134,1135,16384,8,0,0.43488355336557927,0.43526704856255066,0.435075300964065,-0.08530650965888924,-0.44020361468535024,5.0333506621454424e-05,arc_00144,144,0.001761669703676077,0.5897055838462519,815.8590736059534,2.723846390412107e+16,2.995246268210144e-14
closed,128,1135,1136,16384,8,0,0.43526704856255066,0.4356505437595221,0.4354587961610364,-0.08534895616300654,-0.440112334119235,5.033350662145158e-05,arc_00144,144,0.001661003194263818,0.5560082326442382,753.9383539980594,2.6969452782323908e+16,2.7955270731047215e-14
closed,129,1136,1137,16384,8,0,0.4356505437595221,0.4360340389564935,0.4358422913580078,-0.0853914376696604,-0.44002106983786216,5.033350662144183e-05,arc_00144,144,0.0015603366256319038,0.5223108616188935,700.7536813655382,2.6703423484142736e+16,2.6242091459983253e-14
closed,130,1137,1138,16384,8,0,0.4360340389564935,0.4364175341534649,0.43622578655497923,-0.0854339541726031,-0.4399298218546537,5.033350662143214e-05,arc_00144,144,0.0014596700014814544,0.48861347200913985,654.5781008037725,2.644036231496948e+16,2.4756775002026978e-14
closed,131,1138,1139,16384,8,0,0.4364175341534649,0.4368010293504363,0.43660928175195063,-0.08547650566558183,-0.43983859018302934,5.0333506621437084e-05,arc_00144,144,0.0013590033255137552,0.4549160650539545,614.1117006173123,2.6180255298429324e+16,2.345705546477829e-14
closed,132,1139,1140,16384,8,0,0.4368010293504363,0.43718452454740775,0.436992776948922,-0.08551909214233859,-0.4397473748364064,5.033350662145208e-05,arc_00144,144,0.0012583366014299905,0.4212186419922808,578.3572978596661,2.5923088180083252e+16,2.2310509220271796e-14
closed,133,1140,1141,16384,8,0,0.43718452454740775,0.43756801974437914,0.4373762721458934,-0.08556171359661023,-0.4396561758281999,5.033350662143451e-05,arc_00144,144,0.0011576698329314235,0.3875212040630887,546.5371609425852,2.566884643123168e+16,2.1291847392004537e-14
closed,134,1141,1142,16384,8,0,0.43756801974437914,0.43795151494135054,0.43775976734286487,-0.0856043700221285,-0.4395649931718222,5.0333506621438005e-05,arc_00144,144,0.0010570030237192637,0.3538237525053298,518.0357891004861,2.541751525257875e+16,2.0381055502580194e-14
closed,135,1142,1143,16384,8,0,0.43795151494135054,0.438335010138322,0.43814326253983626,-0.08564706141261998,-0.4394738268806834,5.033350662143221e-05,arc_00144,144,0.0009563361774947233,0.3201262885579571,492.3597083330206,2.5169079578493028e+16,1.9562086360668585e-14
closed,136,1143,1144,16384,8,0,0.438335010138322,0.4387185053352934,0.43852675773680766,-0.0856897877618061,-0.43938267696819133,5.03335066214342e-05,arc_00144,144,0.0008556692979590674,0.2864288134599409,469.10865878985487,2.4923524081012372e+16,1.8821923306874512e-14
closed,137,1144,1145,16384,8,0,0.4387185053352934,0.4391020005322648,0.43891025293377905,-0.08573254906340314,-0.4392915434477512,5.033350662143472e-05,arc_00144,144,0.0007550023888135202,0.2527313284502379,447.95457780221057,2.4680833174206896e+16,1.8149896911517268e-14
closed,138,1145,1146,16384,8,0,0.4391020005322648,0.4394854957292362,0.4392937481307505,-0.08577534531112228,-0.43920042633276585,5.033350662143969e-05,arc_00144,144,0.0006543354537593231,0.21903383476781066,428.6260239832158,2.444099101879792e+16,1.753717857240541e-14
closed,139,1146,1147,16384,8,0,0.4394854957292362,0.4398689909262076,0.4396772433277219,-0.08581817649866953,-0.4391093256366358,5.0333506621449125e-05,arc_00144,144,0.0005536684964977075,0.1853363336516184,410.89646696695036,2.4203981526676908e+16,1.6976399792491684e-14
closed,140,1147,1148,16384,8,0,0.4398689909262076,0.440252486123179,0.4400607385246933,-0.08586104261974578,-0.439018241372759,5.0333506621448176e-05,arc_00144,144,0.00045300152072984647,0.15163882634060072,394.5753679709122,2.3969788366100624e+16,1.6461362192456493e-14
closed,141,1148,1149,16384,8,0,0.440252486123179,0.4406359813201504,0.44044423372166475,-0.08590394366804675,-0.43892717355453126,5.033350662143433e-05,arc_00144,144,0.0003523345301570697,0.11794131407374964,379.50130485635344,2.373839496654595e+16,1.5986813994424526e-14
closed,142,1149,1150,16384,8,0,0.4406359813201504,0.4410194765171218,0.44082772891863614,-0.08594687963726307,-0.4388361221953457,5.033350662145335e-05,arc_00144,144,0.0002516675284806211,0.08424379809002858,365.5366150627514,2.3509784524187616e+16,1.5548275854535193e-14
closed,143,1150,1151,16384,8,0,0.4410194765171218,0.44140297171409326,0.44121122411560754,-0.08598985052108017,-0.438745087308593,5.0333506621433336e-05,arc_00144,144,0.00015100051940161887,0.05054627962835879,352.5631793173294,2.3283940007566044e+16,1.514190378444392e-14
closed,144,1151,1152,16384,8,0,0.44140297171409326,0.44178646691106466,0.44159471931257893,-0.08603285631317842,-0.43865406890766173,5.033350662145352e-05,arc_00144,144,5.033350662145353e-05,0.016848759927752692,340.4790724205299,2.3060844163065516e+16,1.4764380263487698e-14
closed,145,1152,1153,16384,8,0,0.44178646691106466,0.44216996210803605,0.4419782145095504,-0.08607589700723302,-0.43856306700593767,5.0333506621445784e-05,arc_00144,144,0.0001510005194016898,0.050546279628382526,352.5631793173382,2.2840479521306564e+16,1.5435892183806932e-14
closed,146,1153,1154,16384,8,0,0.44216996210803605,0.4425534573050075,0.4423617097065218,-0.086118972596914,-0.43847208161680445,5.033350662143196e-05,arc_00144,144,0.00025166752848062874,0.08424379809003113,365.5366150627524,2.262282840312039e+16,1.6157865345092463e-14
closed,147,1154,1155,16384,8,0,0.4425534573050075,0.4429369525019789,0.4427452049034932,-0.08616208307588634,-0.4383811127536431,5.0333506621438724e-05,arc_00144,144,0.0003523345301571331,0.11794131407377086,379.5013048563626,2.2407872925970596e+16,1.6936070019235195e-14
closed,148,1155,1156,16384,8,0,0.4429369525019789,0.4433204476989503,0.44312870010046457,-0.08620522843780981,-0.4382901604298323,5.0333506621439625e-05,arc_00144,144,0.00045300152072991,0.15163882634062198,394.5753679709221,2.2195595010890212e+16,1.777719262661464e-14
closed,149,1156,1157,16384,8,0,0.4433204476989503,0.4437039428959217,0.443512195297436,-0.08624840867633911,-0.43819922465874833,5.033350662144302e-05,arc_00144,144,0.0005536684964977209,0.18533633365162286,410.89646696695263,2.198597638916084e+16,1.8689025208338076e-14
closed,150,1157,1158,16384,8,0,0.4437039428959217,0.44408743809289314,0.4438956904944074,-0.08629162378512376,-0.4381083054537649,5.033350662143937e-05,arc_00144,144,0.0006543354537593527,0.21903383476782057,428.6260239832212,2.1778998609514884e+16,1.9680703951005427e-14
closed,151,1158,1159,16384,8,0,0.44408743809289314,0.44447093328986453,0.4442791856913788,-0.08633487375780818,-0.43801740282825335,5.03335066214445e-05,arc_00144,144,0.0007550023888135893,0.25273132845026103,447.95457780222443,2.157464304552905e+16,2.0763012248077723e-14
closed,152,1159,1160,16384,8,0,0.44447093328986453,0.44485442848683593,0.44466268088835026,-0.08637815858803168,-0.4379265167955827,5.033350662143726e-05,arc_00144,144,0.0008556692979591227,0.2864288134599594,469.108658789867,2.1372890903055876e+16,2.194876963147715e-14
closed,153,1160,1161,16384,8,0,0.44485442848683593,0.4452379236838073,0.44504617608532165,-0.0864214782694284,-0.43783564736911934,5.033350662145338e-05,arc_00144,144,0.0009563361774948133,0.3201262885579873,492.3597083330424,2.1173723228099908e+16,2.3253336365501646e-14
closed,154,1161,1162,16384,8,0,0.4452379236838073,0.4456214188807788,0.44542967128229305,-0.08646483279562739,-0.43774479456222737,5.033350662144594e-05,arc_00144,144,0.0010570030237193244,0.35382375250535014,518.0357891005024,2.0977120914803684e+16,2.4695275924873056e-14
closed,155,1162,1163,16384,8,0,0.4456214188807788,0.44600491407775017,0.44581316647926444,-0.08650822216025256,-0.43765395838826837,5.033350662144448e-05,arc_00144,144,0.001157669832931464,0.3875212040631023,546.5371609425973,2.0783064713505104e+16,2.6297236162068555e-14
closed,156,1163,1164,16384,8,0,0.44600491407775017,0.44638840927472156,0.4461966616762359,-0.08655164635692268,-0.43756313886060144,5.0333506621442796e-05,arc_00144,144,0.0012583366014300372,0.42121864199229647,578.3572978596817,2.05915352391736e+16,2.808713828968942e-14
closed,157,1164,1165,16384,8,0,0.44638840927472156,0.446771904471693,0.4465801568732073,-0.08659510537925144,-0.4374723359925833,5.033350662144296e-05,arc_00144,144,0.001359003325513815,0.4549160650539746,614.1117006173349,2.0402512980023276e+16,3.009980688254582e-14
closed,158,1165,1166,16384,8,0,0.446771904471693,0.4471553996686644,0.4469636520701787,-0.08663859922084738,-0.4373815497975682,5.033350662143793e-05,arc_00144,144,0.0014596700014814995,0.48861347200915495,654.5781008037917,2.0215978306113764e+16,3.237924432308244e-14
closed,159,1166,1167,16384,8,0,0.4471553996686644,0.4475388948656358,0.4473471472671501,-0.0866821278753139,-0.43729078028890794,5.033350662144419e-05,arc_00144,144,0.001560336625631953,0.5223108616189099,700.7536813655623,2.0031911478425976e+16,3.498186791211923e-14
closed,160,1167,1168,16384,8,0,0.4475388948656358,0.4479223900626072,0.44773064246412153,-0.08672569133624934,-0.4372000274799519,5.033350662144675e-05,arc_00144,144,0.0016610031942638648,0.5560082326442539,753.9383539980861,1.985029265781801e+16,3.7981221082962154e-14
closed,161,1168,1169,16384,8,0,0.4479223900626072,0.44830588525957865,0.4481141376610929,-0.08676928959724686,-0.43710929138404686,5.033350662145049e-05,arc_00144,144,0.0017616697036761167,0.5897055838462653,815.8590736059798,1.9671101914361704e+16,4.147500618713831e-14
closed,162,1169,1170,16384,8,0,0.44830588525957865,0.44868938045655005,0.4484976328580643,-0.08681292265189453,-0.43701857201453737,5.033350662143423e-05,arc_00144,144,0.0018623361501673556,0.6234029139859444,888.8608932475886,1.9494319236613772e+16,4.559589296035283e-14
closed,163,1170,1171,16384,8,0,0.44868938045655005,0.44907287565352144,0.44888112805503577,-0.0868565904937753,-0.4369278693847653,5.033350662144693e-05,arc_00144,144,0.0019630025300364966,0.6571002218243812,976.2106702135321,1.931992454131312e+16,5.0528699950459643e-14
closed,164,1171,1172,16384,8,0,0.44907287565352144,0.44945637085049284,0.44926462325200717,-0.086900293116467,-0.4368371835080702,5.033350662144476e-05,arc_00144,144,0.0020636688395822386,0.6907975061225929,1082.5993609275722,1.914789768297994e+16,5.653881062305165e-14
closed,165,1172,1173,16384,8,0,0.44945637085049284,0.4498398660474643,0.44964811844897856,-0.08694403051354237,-0.43674651439778917,5.033350662144579e-05,arc_00144,144,0.0021643350751033735,0.7244947656416284,1215.0129308739965,1.897821846370528e+16,6.402144296092055e-14
